"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
2518605,"Segatella hominis",254,1.77344901061793e-05,246.7,1.72216092274995e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella hominis",NA,NA,NA,NA,NA,NA,NA
2763014,"Agathobaculum hominis",251,1.75250276246103e-05,307.7,2.14848976302118e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Agathobaculum","Agathobaculum hominis",NA,NA,NA,NA,NA,NA,NA
1613,"Limosilactobacillus fermentum",250,1.74552067974206e-05,273,1.90640592146231e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus fermentum",NA,NA,NA,NA,NA,NA,NA
3111861,"Streptococcus gingivalis",250,1.74552067974206e-05,272,1.89928690582983e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gingivalis",NA,NA,NA,NA,NA,NA,NA
1393034,"Atopobium deltae",248,1.73155651430412e-05,207.5,1.44874784303717e-05,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","Atopobium deltae",NA,NA,NA,NA,NA,NA,NA
3136601,"Owariibacterium komagatae",248,1.73155651430412e-05,291.5,2.03538814100432e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Owariibacterium","Owariibacterium komagatae",NA,NA,NA,NA,NA,NA,NA
1689270,"Intestinimonas timonensis",247,1.72457443158515e-05,271.3,1.89454567121335e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales",NA,"Intestinimonas","Intestinimonas timonensis",NA,NA,NA,NA,NA,NA,NA
1735,"Holdemanella biformis",244,1.70362818342825e-05,245.4,1.71334355776757e-05,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",NA,NA,NA,NA,NA,NA,NA
1384589,"Entomohabitans teleogrylli",243,1.69664610070928e-05,241.2,1.68399181609764e-05,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Entomohabitans","Entomohabitans teleogrylli",NA,NA,NA,NA,NA,NA,NA
478749,"Marvinbryantia formatexigens",242,1.68966401799031e-05,242.4,1.69223872766297e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Marvinbryantia","Marvinbryantia formatexigens",NA,NA,NA,NA,NA,NA,NA
208964,"Pseudomonas aeruginosa",240,1.67569985255238e-05,240,1.6757007885429e-05,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa",NA,NA,NA,NA,NA,NA,NA
1177179,"Alcanivorax hongdengensis",240,1.67569985255238e-05,262.7,1.8341594578094e-05,"Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","Alcanivorax hongdengensis",NA,NA,NA,NA,NA,NA,NA
2763047,"Flintibacter faecis",238,1.66173568711444e-05,303.2,2.11728860800511e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales",NA,"Flintibacter","Flintibacter faecis",NA,NA,NA,NA,NA,NA,NA
1217420,"Lactobacillus delbrueckii",237,1.65475360439547e-05,226.6,1.58218763053197e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus delbrueckii",NA,NA,NA,NA,NA,NA,NA
248316,"Veillonella caviae",231,1.61286110808166e-05,230.8,1.61120838614568e-05,"Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella caviae",NA,NA,NA,NA,NA,NA,NA
717959,"Alistipes shahii",229,1.59889694264373e-05,251.7,1.75755071177626e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",NA,NA,NA,NA,NA,NA,NA
1121098,"Phocaeicola massiliensis",228,1.59191485992476e-05,297.7,2.07845594852466e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",NA,NA,NA,NA,NA,NA,NA
51288,"Kluyvera ascorbata",228,1.59191485992476e-05,197.2,1.37675582804314e-05,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kluyvera","Kluyvera ascorbata",NA,NA,NA,NA,NA,NA,NA
180332,"Robinsoniella peoriensis",224,1.56398652904889e-05,225.1,1.57160458790065e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Robinsoniella","Robinsoniella peoriensis",NA,NA,NA,NA,NA,NA,NA
28119,"Bacteroides zoogleoformans",216,1.50812986729714e-05,216,1.50826214177802e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides zoogleoformans",NA,NA,NA,NA,NA,NA,NA
1531,"Enterocloster clostridioformis",215,1.50114778457817e-05,204.8,1.42978376947345e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster clostridioformis",NA,NA,NA,NA,NA,NA,NA
1796636,"Frisingicoccus caecimuris",214,1.4941657018592e-05,214,1.49422178547809e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Frisingicoccus","Frisingicoccus caecimuris",NA,NA,NA,NA,NA,NA,NA
1255705,"Bavariicoccus seileri",213,1.48718361914023e-05,226,1.5782456261296e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Bavariicoccus","Bavariicoccus seileri",NA,NA,NA,NA,NA,NA,NA
2172043,"Bifidobacterium tibiigranuli",212,1.48020153642127e-05,214,1.49415047344843e-05,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium tibiigranuli",NA,NA,NA,NA,NA,NA,NA
684066,"Streptococcus lactarius",203,1.41736279195055e-05,201.2,1.40509606020851e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lactarius",NA,NA,NA,NA,NA,NA,NA
1882272,"Penicillium samsonianum",202,1.41038070923158e-05,201.8,1.40913257963018e-05,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium samsonianum",NA,NA,NA,NA,NA,NA,NA
2665155,"Streptomyces flavalbus",202,1.41038070923158e-05,203.3,1.41946179111581e-05,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces flavalbus",NA,NA,NA,NA,NA,NA,NA
391612,"Crocosphaera chwakensis",200,1.39641654379365e-05,201.4,1.40607160281511e-05,"Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Crocosphaera","Crocosphaera chwakensis",NA,NA,NA,NA,NA,NA,NA
2153354,"Klebsiella huaxiensis",200,1.39641654379365e-05,214.5,1.49781069584534e-05,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella huaxiensis",NA,NA,NA,NA,NA,NA,NA
2736291,"Palleniella intestinalis",198,1.38245237835571e-05,180.8,1.2623096277302e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Palleniella","Palleniella intestinalis",NA,NA,NA,NA,NA,NA,NA
89139,"Rasamsonia byssochlamydoides",195,1.36150613019881e-05,194.5,1.35814292658514e-05,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Rasamsonia","Rasamsonia byssochlamydoides",NA,NA,NA,NA,NA,NA,NA
100884,"Coprobacillus cateniformis",194,1.35452404747984e-05,246.5,1.72119032618888e-05,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Coprobacillus","Coprobacillus cateniformis",NA,NA,NA,NA,NA,NA,NA
361101,"Streptococcus pseudoporcinus",194,1.35452404747984e-05,187.7,1.31040082756815e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pseudoporcinus",NA,NA,NA,NA,NA,NA,NA
2894201,"Citrobacter meridianamericanus",189,1.319613633885e-05,190.7,1.33142966903816e-05,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter meridianamericanus",NA,NA,NA,NA,NA,NA,NA
2981794,"Roseburia amylophila",188,1.31263155116603e-05,190.1,1.32753211541853e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia amylophila",NA,NA,NA,NA,NA,NA,NA
1437610,"Bifidobacterium reuteri",186,1.29866738572809e-05,186.6,1.30262649290801e-05,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium reuteri",NA,NA,NA,NA,NA,NA,NA
3032125,"Neopoerus faecalis",185,1.29168530300912e-05,251.5,1.75576317572815e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Neopoerus","Neopoerus faecalis",NA,NA,NA,NA,NA,NA,NA
46503,"Parabacteroides merdae",183,1.27772113757119e-05,191.5,1.3373542242927e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",NA,NA,NA,NA,NA,NA,NA
76857,"Fusobacterium polymorphum",181,1.26375697213325e-05,180.4,1.25954520633063e-05,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium polymorphum",NA,NA,NA,NA,NA,NA,NA
666,"Vibrio cholerae",180,1.25677488941428e-05,178.1,1.24382895068159e-05,"Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae",NA,NA,NA,NA,NA,NA,NA
33959,"Lactobacillus johnsonii",180,1.25677488941428e-05,183.6,1.28222446940591e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",NA,NA,NA,NA,NA,NA,NA
75553,"Aspergillus viridinutans",180,1.25677488941428e-05,179.4,1.25280986528457e-05,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus viridinutans",NA,NA,NA,NA,NA,NA,NA
1736,"Eubacterium limosum",179,1.24979280669531e-05,210.9,1.47282466305239e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium limosum",NA,NA,NA,NA,NA,NA,NA
40041,"Streptococcus equi",178,1.24281072397635e-05,178,1.24300784695866e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equi",NA,NA,NA,NA,NA,NA,NA
28111,"Bacteroides eggerthii",177,1.23582864125738e-05,182.7,1.27548687578664e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii",NA,NA,NA,NA,NA,NA,NA
3133499,"Maccoyibacter intestinihominis",176,1.22884655853841e-05,176.5,1.23232639737664e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Maccoyibacter","Maccoyibacter intestinihominis",NA,NA,NA,NA,NA,NA,NA
471875,"[Ruminococcus] lactaris",175,1.22186447581944e-05,203.3,1.41979667934085e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","[Ruminococcus] lactaris",NA,NA,NA,NA,NA,NA,NA
1236512,"Bacteroides rodentium",174,1.21488239310047e-05,198.6,1.38693045291474e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides rodentium",NA,NA,NA,NA,NA,NA,NA
5083,"Penicillium canescens",174,1.21488239310047e-05,160,1.11690356102035e-05,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium canescens",NA,NA,NA,NA,NA,NA,NA
2880704,"Duncaniella muricolitica",174,1.21488239310047e-05,194.5,1.35786448528066e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muricolitica",NA,NA,NA,NA,NA,NA,NA
1750560,"Parabacteroides massiliensis",172,1.20091822766254e-05,159.8,1.11548725975229e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides massiliensis",NA,NA,NA,NA,NA,NA,NA
1206725,"Nocardia brevicatena",170,1.1869540622246e-05,153.7,1.07335487161809e-05,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia brevicatena",NA,NA,NA,NA,NA,NA,NA
2981780,"Bacteroides cellulolyticus",170,1.1869540622246e-05,172.1,1.20138179046713e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulolyticus",NA,NA,NA,NA,NA,NA,NA
28118,"Odoribacter splanchnicus",170,1.1869540622246e-05,215.1,1.50194293024366e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus",NA,NA,NA,NA,NA,NA,NA
367928,"Bifidobacterium adolescentis",167,1.1660078140677e-05,164,1.14507858095576e-05,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis",NA,NA,NA,NA,NA,NA,NA
1121306,"Clostridium collagenovorans",167,1.1660078140677e-05,171.3,1.19603447350578e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium collagenovorans",NA,NA,NA,NA,NA,NA,NA
760570,"Streptococcus parasanguinis",166,1.15902573134873e-05,166.3,1.16146298596632e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus parasanguinis",NA,NA,NA,NA,NA,NA,NA
1054460,"Streptococcus pseudopneumoniae",166,1.15902573134873e-05,117.7,8.220335567521e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pseudopneumoniae",NA,NA,NA,NA,NA,NA,NA
1121096,"Bacteroides gallinarum",166,1.15902573134873e-05,171.6,1.19798940490521e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides gallinarum",NA,NA,NA,NA,NA,NA,NA
2763678,"Youxingia wuxianensis",164,1.14506156591079e-05,156.7,1.0938724541061e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Youxingia","Youxingia wuxianensis",NA,NA,NA,NA,NA,NA,NA
60172,"Penicillium solitum",164,1.14506156591079e-05,165.8,1.15785158421643e-05,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium solitum",NA,NA,NA,NA,NA,NA,NA
2316720,"Corallococcus interemptor",162,1.13109740047285e-05,167.3,1.16779311922997e-05,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Corallococcus","Corallococcus interemptor",NA,NA,NA,NA,NA,NA,NA
45851,"Eshraghiella crossota",160,1.11713323503492e-05,164.9,1.15150636894549e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota",NA,NA,NA,NA,NA,NA,NA
437897,"Megamonas funiformis",157,1.09618698687801e-05,156.9,1.09527417872537e-05,"Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas","Megamonas funiformis",NA,NA,NA,NA,NA,NA,NA
291645,"Bacteroides nordii",153,1.06825865600214e-05,218.2,1.52338762382148e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides nordii",NA,NA,NA,NA,NA,NA,NA
1139219,"Enterococcus dispar",151,1.0542944905642e-05,150,1.046973917548e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",NA,NA,NA,NA,NA,NA,NA
1076124,"Phytohabitans flavus",151,1.0542944905642e-05,149.1,1.04134515578669e-05,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans flavus",NA,NA,NA,NA,NA,NA,NA
2941338,"Streptococcus caecimuris",151,1.0542944905642e-05,167.8,1.17189579299854e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus caecimuris",NA,NA,NA,NA,NA,NA,NA
537007,"Blautia hansenii",150,1.04731240784524e-05,154.7,1.07996286661543e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia hansenii",NA,NA,NA,NA,NA,NA,NA
2213010,"Simplicispira lacusdiani",150,1.04731240784524e-05,97.3,6.79556443029572e-06,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Simplicispira","Simplicispira lacusdiani",NA,NA,NA,NA,NA,NA,NA
2606638,"Bullifex porci",148,1.0333482424073e-05,131,9.14862964640643e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Bullifex","Bullifex porci",NA,NA,NA,NA,NA,NA,NA
2685834,"Parabacteroides chongii",148,1.0333482424073e-05,153.3,1.0702305623709e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides chongii",NA,NA,NA,NA,NA,NA,NA
2316025,"Mediterraneibacter butyricigenes",145,1.01240199425039e-05,146.9,1.02569669049725e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter butyricigenes",NA,NA,NA,NA,NA,NA,NA
2585117,"Alistipes onderdonkii",145,1.01240199425039e-05,145,1.01249326274646e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes onderdonkii",NA,NA,NA,NA,NA,NA,NA
3085167,"Segatella sinensis",144,1.00541991153143e-05,139.1,9.71016575819437e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella sinensis",NA,NA,NA,NA,NA,NA,NA
3133167,"Faecousia intestinalis",144,1.00541991153143e-05,143.7,1.00311213973858e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecousia","Faecousia intestinalis",NA,NA,NA,NA,NA,NA,NA
1287640,"Anaerococcus obesiensis",141,9.84473663374522e-06,141.6,9.88762406798334e-06,"Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus obesiensis",NA,NA,NA,NA,NA,NA,NA
1134687,"Klebsiella michiganensis",140,9.77491580655553e-06,140,9.77773322274527e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella michiganensis",NA,NA,NA,NA,NA,NA,NA
2981773,"Muriventricola aceti",140,9.77491580655553e-06,167.4,1.16899268024649e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Muriventricola","Muriventricola aceti",NA,NA,NA,NA,NA,NA,NA
1352,"Enterococcus faecium",137,9.56545332498649e-06,133,9.28561597617662e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",NA,NA,NA,NA,NA,NA,NA
2488306,"Pseudocitrobacter vendiensis",137,9.56545332498649e-06,141.4,9.86978872945432e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudocitrobacter","Pseudocitrobacter vendiensis",NA,NA,NA,NA,NA,NA,NA
67827,"Citrobacter werkmanii",135,9.42581167060712e-06,124.3,8.67983717747806e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter werkmanii",NA,NA,NA,NA,NA,NA,NA
1914243,"Citrobacter europaeus",135,9.42581167060712e-06,135.9,9.49082057470506e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter europaeus",NA,NA,NA,NA,NA,NA,NA
1158604,"Enterococcus villorum",134,9.35599084341744e-06,130,9.0750739346151e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",NA,NA,NA,NA,NA,NA,NA
365590,"Shewanella hafniensis",133,9.28617001622776e-06,135.2,9.4403991714743e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella hafniensis",NA,NA,NA,NA,NA,NA,NA
3133164,"Hominiventricola aquisgranensis",132,9.21634918903807e-06,140.6,9.81547657195317e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Hominiventricola","Hominiventricola aquisgranensis",NA,NA,NA,NA,NA,NA,NA
2086575,"Parabacteroides pacaensis",129,9.00688670746903e-06,129.9,9.06810896105759e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides pacaensis",NA,NA,NA,NA,NA,NA,NA
2073160,"Acuticoccus kandeliae",127,8.86724505308966e-06,127.8,8.92199611137726e-06,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Amorphaceae","Acuticoccus","Acuticoccus kandeliae",NA,NA,NA,NA,NA,NA,NA
2881276,"Fusicatenibacter faecihominis",127,8.86724505308966e-06,137.7,9.6171920948137e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter faecihominis",NA,NA,NA,NA,NA,NA,NA
2763059,"Pseudoflavonifractor hominis",125,8.7276033987103e-06,138.5,9.66719091111816e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","Pseudoflavonifractor hominis",NA,NA,NA,NA,NA,NA,NA
2499078,"Vibrio ouci",124,8.65778257152062e-06,151.7,1.05906260941076e-05,"Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio ouci",NA,NA,NA,NA,NA,NA,NA
1987383,"Candidatus Enterococcus wittei",123,8.58796174433093e-06,126.2,8.81199017467855e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Candidatus Enterococcus wittei",NA,NA,NA,NA,NA,NA,NA
1769424,"Limosilactobacillus caviae",123,8.58796174433093e-06,123,8.58796654128237e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus caviae",NA,NA,NA,NA,NA,NA,NA
763034,"Bacteroides fluxus",122,8.51814091714125e-06,143.8,1.0039483333962e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fluxus",NA,NA,NA,NA,NA,NA,NA
2290935,"Parabacteroides acidifaciens",122,8.51814091714125e-06,123.2,8.59979415520642e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides acidifaciens",NA,NA,NA,NA,NA,NA,NA
1323,"Faecalicoccus pleomorphus",122,8.51814091714125e-06,126.8,8.85578535500797e-06,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus","Faecalicoccus pleomorphus",NA,NA,NA,NA,NA,NA,NA
2763677,"Zongyangia hominis",121,8.44832008995157e-06,133.5,9.32293390821801e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Zongyangia","Zongyangia hominis",NA,NA,NA,NA,NA,NA,NA
3367746,"Aeromonas sp. A-5",121,8.44832008995157e-06,103.1,7.19858681239591e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas sp. A-5",NA,NA,NA,NA,NA,NA,NA
29391,"Gemella morbillorum",121,8.44832008995157e-06,120.6,8.41874222110469e-06,"Bacteria","Bacillota","Bacilli","Bacillales","Gemellaceae","Gemella","Gemella morbillorum",NA,NA,NA,NA,NA,NA,NA
39480,"Andreesenia angusta",120,8.37849926276189e-06,122.1,8.52543111028455e-06,"Bacteria","Bacillota","Tissierellia","Tissierellales","Gottschalkiaceae","Andreesenia","Andreesenia angusta",NA,NA,NA,NA,NA,NA,NA
1218085,"Citrobacter rodentium",118,8.23885760838252e-06,119.5,8.34104438366451e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter rodentium",NA,NA,NA,NA,NA,NA,NA
2590867,"Enorma burkinafasonensis",117,8.16903678119284e-06,119.4,8.33332478431766e-06,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Enorma","Enorma burkinafasonensis",NA,NA,NA,NA,NA,NA,NA
1408437,"Agathobaculum desmolans",116,8.09921595400316e-06,115.8,8.08629157885082e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Agathobaculum","Agathobaculum desmolans",NA,NA,NA,NA,NA,NA,NA
2738446,"Anaerostipes faecalis",116,8.09921595400316e-06,121.2,8.45984728150995e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes faecalis",NA,NA,NA,NA,NA,NA,NA
2762247,"Clostridium cibarium",115,8.02939512681347e-06,109.4,7.63998312391405e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium cibarium",NA,NA,NA,NA,NA,NA,NA
502577,"Actinoallomurus acaciae",114,7.95957429962379e-06,115.6,8.07358596010872e-06,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonosporaceae","Actinoallomurus","Actinoallomurus acaciae",NA,NA,NA,NA,NA,NA,NA
2919919,"Atopomonas sediminilitoris",112,7.81993264524443e-06,103.4,7.22289145239202e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Atopomonas","Atopomonas sediminilitoris",NA,NA,NA,NA,NA,NA,NA
2589788,"Streptococcus xiaochunlingii",111,7.75011181805474e-06,111.7,7.79787313501543e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus xiaochunlingii",NA,NA,NA,NA,NA,NA,NA
2743469,"Rhabdonatronobacter sediminivivens",111,7.75011181805474e-06,108.2,7.55721505978349e-06,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhabdonatronobacter","Rhabdonatronobacter sediminivivens",NA,NA,NA,NA,NA,NA,NA
392011,"Alicyclobacillus fastidiosus",111,7.75011181805474e-06,110.9,7.74619072136776e-06,"Bacteria","Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","Alicyclobacillus fastidiosus",NA,NA,NA,NA,NA,NA,NA
147206,"Collinsella stercoris",109,7.61047016367538e-06,109.7,7.65843169594378e-06,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella stercoris",NA,NA,NA,NA,NA,NA,NA
