TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,best_hit_species,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,species_group_names,blast_validated
2763675,Jilunia laotingensis,87,5.52983441006201e-06,84.6,5.37684205628186e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Jilunia,Jilunia laotingensis,0,0,0,0,0,0,0,0,FALSE
2291998,Alistipes sp. AF48-12,87,5.52983441006201e-06,87.1,5.53608992679122e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp. AF48-12,0,0,0,0,0,0,0,0,FALSE
3134665,Streptococcus sp. HCA-5024,86,5.46627309500383e-06,97.9,6.22316827904196e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HCA-5024,0,0,0,0,0,0,0,0,FALSE
3438747,Blautia sp. HCP3S3_H10_2,85,5.40271177994564e-06,94.9,6.03027344753662e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. HCP3S3_H10_2,0,0,0,0,0,0,0,0,FALSE
2083008,uncultured Parolsenella sp.,85,5.40271177994564e-06,65.3,4.1536507863943e-06,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,uncultured Parolsenella sp.,0,0,0,0,0,0,0,0,FALSE
2789289,Amycolatopsis sp. lyj-346,85,5.40271177994564e-06,74.4,4.72589866893439e-06,Bacteria,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. lyj-346,0,0,0,0,0,0,0,0,FALSE
2957767,Vibrio sp. Y28_XK_CS4,85,5.40271177994564e-06,85.1,5.40907810666282e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio sp. Y28_XK_CS4,0,0,0,0,0,0,0,0,FALSE
3073571,Hominilimicola sp.,82,5.21202783477109e-06,81.3,5.17036718048405e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Hominilimicola,Hominilimicola sp.,0,0,0,0,0,0,0,0,FALSE
1203539,Deltapolyomavirus decihominis,81,5.14846651971291e-06,81,5.14846651971297e-06,0,Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Deltapolyomavirus,Deltapolyomavirus decihominis,0,0,0,0,0,0,0,0,FALSE
3143199,Enterococcus sp. RTP21361st1_A6_RTP21361_211029,81,5.14846651971291e-06,80.6,5.12516873141033e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus sp. RTP21361st1_A6_RTP21361_211029,0,0,0,0,0,0,0,0,FALSE
1078089,Bacteroides sp. HPS0048,80,5.08490520465472e-06,79.9,5.07545960630359e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. HPS0048,0,0,0,0,0,0,0,0,FALSE
2292287,Blautia sp. OF03-15BH,80,5.08490520465472e-06,76.8,4.88440167433298e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. OF03-15BH,0,0,0,0,0,0,0,0,FALSE
2943492,Corynebacterium intestinale,79,5.02134388959654e-06,79,5.0213237592795e-06,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium intestinale,0,0,0,0,0,0,0,0,FALSE
1880822,Klebsiella virus PMBT1,79,5.02134388959654e-06,79,5.02154449270066e-06,0,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Slopekvirus,Klebsiella virus PMBT1,0,0,0,0,0,0,0,0,FALSE
432201,Kwaitsingvirus HK544,79,5.02134388959654e-06,88.1,5.59897941392396e-06,0,Uroviricota,Caudoviricetes,0,0,Kwaitsingvirus,Kwaitsingvirus HK544,0,0,0,0,0,0,0,0,FALSE
1069201,Aspergillus luchuensis,79,5.02134388959654e-06,93.9,5.96724191373011e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus luchuensis,0,0,0,0,0,0,0,0,FALSE
2952921,Faecousia sp.,78,4.95778257453835e-06,99.3,6.31366589913389e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecousia,Faecousia sp.,0,0,0,0,0,0,0,0,FALSE
716544,Waddlia chondrophila,78,4.95778257453835e-06,79.7,5.06712661529419e-06,Bacteria,Chlamydiota,Chlamydiia,Parachlamydiales,Waddliaceae,Waddlia,Waddlia chondrophila,0,0,0,0,0,0,0,0,FALSE
65958,Komagataeibacter oboediens,78,4.95778257453835e-06,78,4.9577872605519e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Komagataeibacter,Komagataeibacter oboediens,0,0,0,0,0,0,0,0,FALSE
435842,Streptococcus sp. C150,76,4.83065994442199e-06,92.2,5.85959984740503e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. C150,0,0,0,0,0,0,0,0,FALSE
3112622,Acutalibacter sp. JLR.KK004,75,4.7670986293638e-06,82.1,5.2173438620312e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Acutalibacter,Acutalibacter sp. JLR.KK004,0,0,0,0,0,0,0,0,FALSE
28111,Bacteroides eggerthii,74,4.70353731430562e-06,85.6,5.4393473641082e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,0,0,0,0,0,0,0,0,FALSE
1737424,Blautia massiliensis (ex Durand et al. 2017),74,4.70353731430562e-06,79.6,5.05649610749274e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia massiliensis (ex Durand et al. 2017),0,0,0,0,0,0,0,0,FALSE
155148,Lederbergvirus HK620,74,4.70353731430562e-06,74.3,4.72295987845478e-06,0,Uroviricota,Caudoviricetes,0,0,Lederbergvirus,Lederbergvirus HK620,0,0,0,0,0,0,0,0,FALSE
168384,Marvinbryantia formatexigens,74,4.70353731430562e-06,78.6,4.99534334605974e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0,0,0,0,0,0,0,0,FALSE
2293025,Clostridium sp. AM27-28,73,4.63997599924743e-06,96.4,6.12702937855475e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. AM27-28,0,0,0,0,0,0,0,0,FALSE
1642588,Septimatrevirus DLP1,73,4.63997599924743e-06,73,4.63997599924749e-06,0,Uroviricota,Caudoviricetes,0,0,Septimatrevirus,Septimatrevirus DLP1,0,0,0,0,0,0,0,0,FALSE
3369477,unknown genome; accession ID isNZ_CBCPLV010000001.1,73,4.63997599924743e-06,86.2,5.48067206206324e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3369477,unknown genome; accession ID isNZ_CBCPLV010000001.1,73,4.63997599924743e-06,86.2,5.48067206206324e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2650157,Bacteroides zhangwenhongii,72,4.57641468418925e-06,77.3,4.91191869816883e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides zhangwenhongii,0,0,0,0,0,0,0,0,FALSE
1397112,Patiriisocius marinus,72,4.57641468418925e-06,77,4.89325368625754e-06,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Patiriisocius,Patiriisocius marinus,0,0,0,0,0,0,0,0,FALSE
1750560,Parabacteroides massiliensis,71,4.51285336913107e-06,89.7,5.70313572467792e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides massiliensis,0,0,0,0,0,0,0,0,FALSE
1596,Lactobacillus gasseri,70,4.44929205407288e-06,72.2,4.58888096378461e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus gasseri,0,0,0,0,0,0,0,0,FALSE
5076,Penicillium chrysogenum,70,4.44929205407288e-06,68.7,4.36804731203536e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum,0,0,0,0,0,0,0,0,FALSE
2025819,Epseptimavirus SH9,70,4.44929205407288e-06,100.9,6.41170901749991e-06,0,Uroviricota,Caudoviricetes,0,Demerecviridae,Epseptimavirus,Epseptimavirus SH9,0,0,0,0,0,0,0,0,FALSE
27334,Penicillium expansum,70,4.44929205407288e-06,68.7,4.3659924341262e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium expansum,0,0,0,0,0,0,0,0,FALSE
197614,Streptococcus pasteurianus,69,4.3857307390147e-06,92.5,5.88227054111875e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus,0,0,0,0,0,0,0,0,FALSE
2774801,Enterococcus sp. AZ014,69,4.3857307390147e-06,71.2,4.52752308746816e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus sp. AZ014,0,0,0,0,0,0,0,0,FALSE
5059,Aspergillus flavus,69,4.3857307390147e-06,79,5.0242480260435e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus flavus,0,0,0,0,0,0,0,0,FALSE
2591135,Epseptimavirus SB13,69,4.3857307390147e-06,102.1,6.49084431294598e-06,0,Uroviricota,Caudoviricetes,0,Demerecviridae,Epseptimavirus,Epseptimavirus SB13,0,0,0,0,0,0,0,0,FALSE
3381991,Escherichia sp. WS436,68,4.32216942395651e-06,68,4.32365608218491e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia sp. WS436,0,0,0,0,0,0,0,0,FALSE
28133,Prevotella nigrescens,67,4.25860810889833e-06,91.6,5.822622326914e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,0,0,0,0,0,0,0,0,FALSE
328814,Alistipes shahii,67,4.25860810889833e-06,71.6,4.55323917581979e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,0,0,0,0,0,0,0,0,FALSE
2762568,Streptococcus sp. 16.1,67,4.25860810889833e-06,82.1,5.21651111040471e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 16.1,0,0,0,0,0,0,0,0,FALSE
1739483,Streptococcus sp. HMSC078H12,67,4.25860810889833e-06,64,4.066715574413e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HMSC078H12,0,0,0,0,0,0,0,0,FALSE
2885352,Hominiventricola filiformis,66,4.19504679384015e-06,66.2,4.20908169449063e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hominiventricola,Hominiventricola filiformis,0,0,0,0,0,0,0,0,FALSE
634,Yersinia bercovieri,65,4.13148547878196e-06,65,4.13148547878201e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia bercovieri,0,0,0,0,0,0,0,0,FALSE
2293190,Ruminococcus sp. AM26-12LB,65,4.13148547878196e-06,68.8,4.37447513309357e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. AM26-12LB,0,0,0,0,0,0,0,0,FALSE
1638783,Akkermansia sp. UNK.MGS-1,64,4.06792416372378e-06,69.8,4.43396004193382e-06,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia sp. UNK.MGS-1,0,0,0,0,0,0,0,0,FALSE
40994,Penicillium hordei,64,4.06792416372378e-06,60.7,3.86019088258812e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium hordei,0,0,0,0,0,0,0,0,FALSE
331117,Aspergillus fischeri,63,4.00436284866559e-06,60,3.81117810993004e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fischeri,0,0,0,0,0,0,0,0,FALSE
1981500,Vequintavirus V18,63,4.00436284866559e-06,63,4.00436723727829e-06,0,Uroviricota,Caudoviricetes,0,0,Vequintavirus,Vequintavirus V18,0,0,0,0,0,0,0,0,FALSE
2041044,Eubacterium maltosivorans,62,3.94080153360741e-06,61.9,3.93462838656827e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium maltosivorans,0,0,0,0,0,0,0,0,FALSE
28139,Rikenella microfusus,62,3.94080153360741e-06,67.3,4.2766275412097e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenella microfusus,0,0,0,0,0,0,0,0,FALSE
840,Hoylesella loescheii,62,3.94080153360741e-06,66.6,4.23398661749223e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,0,0,0,0,0,0,0,0,FALSE
1905700,Brucella sp. CMUL 036,62,3.94080153360741e-06,57.7,3.66995678702453e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella sp. CMUL 036,0,0,0,0,0,0,0,0,FALSE
1265,Ruminococcus flavefaciens,61,3.87724021854923e-06,63.8,4.05377949094065e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus flavefaciens,0,0,0,0,0,0,0,0,FALSE
1507,Clostridium sp. ATCC 29733,61,3.87724021854923e-06,59.9,3.80569758408363e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. ATCC 29733,0,0,0,0,0,0,0,0,FALSE
2986411,Cohcovirus splanchnicus,61,3.87724021854923e-06,61.5,3.91107153740208e-06,0,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Cohcovirus,Cohcovirus splanchnicus,0,0,0,0,0,0,0,0,FALSE
3003650,Streptococcus sp. 27098_8_186,61,3.87724021854923e-06,61.2,3.89135426845199e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 27098_8_186,0,0,0,0,0,0,0,0,FALSE
2144176,Phapecoctavirus Ro121c4YLVW,61,3.87724021854923e-06,61.2,3.89143091482491e-06,0,Uroviricota,Caudoviricetes,0,0,Phapecoctavirus,Phapecoctavirus Ro121c4YLVW,0,0,0,0,0,0,0,0,FALSE
1685,Bifidobacterium breve,60,3.81367890349104e-06,65.4,4.15672757197455e-06,Bacteria,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium breve,0,0,0,0,0,0,0,0,FALSE
1343,Streptococcus vestibularis,60,3.81367890349104e-06,76.9,4.89038054291671e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vestibularis,0,0,0,0,0,0,0,0,FALSE
3111861,Streptococcus gingivalis,60,3.81367890349104e-06,65.3,4.15100698647896e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gingivalis,0,0,0,0,0,0,0,0,FALSE
1595998,Human smacovirus 1,58,3.68655627337467e-06,58,3.68655627337472e-06,0,Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Huchismacovirus,Human smacovirus 1,0,0,0,0,0,0,0,0,FALSE
3133172,Alistipes intestinihominis,58,3.68655627337467e-06,63.7,4.04703696501151e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes intestinihominis,0,0,0,0,0,0,0,0,FALSE
310297,Phocaeicola plebeius,57,3.62299495831649e-06,57.7,3.66824858090766e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,0,0,0,0,0,0,0,0,FALSE
596085,Prevotella aurantiaca,57,3.62299495831649e-06,67.6,4.29564264771327e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella aurantiaca,0,0,0,0,0,0,0,0,FALSE
1518575,Burkina Faso astrovirus,57,3.62299495831649e-06,57,3.62299495831654e-06,0,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Burkina Faso astrovirus,0,0,0,0,0,0,0,0,FALSE
2093856,Butyricimonas faecalis,55,3.49587232820012e-06,48.1,3.05699019144499e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas faecalis,0,0,0,0,0,0,0,0,FALSE
329854,Bacteroides intestinalis,55,3.49587232820012e-06,56.5,3.59408581961126e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides intestinalis,0,0,0,0,0,0,0,0,FALSE
2320852,Acutalibacter sp. 1XD8-36,55,3.49587232820012e-06,50.1,3.18565435009853e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Acutalibacter,Acutalibacter sp. 1XD8-36,0,0,0,0,0,0,0,0,FALSE
197,Campylobacter jejuni,54,3.43231101314194e-06,74.9,4.75798699236914e-06,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni,0,0,0,0,0,0,0,0,FALSE
676599,Stenotrophomonas panacihumi,53,3.36874969808375e-06,64.8,4.12152144017147e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas panacihumi,0,0,0,0,0,0,0,0,FALSE
491921,Megamonas rupellensis,53,3.36874969808375e-06,52.1,3.31194865914219e-06,Bacteria,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,0,0,0,0,0,0,0,0,FALSE
1296538,Lactiplantibacillus mudanjiangensis,53,3.36874969808375e-06,67.4,4.28128220423157e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus mudanjiangensis,0,0,0,0,0,0,0,0,FALSE
45133,Lasiodiplodia theobromae,53,3.36874969808375e-06,52.8,3.35334025314255e-06,Eukaryota,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Lasiodiplodia,Lasiodiplodia theobromae,0,0,0,0,0,0,0,0,FALSE
2949662,Coprococcus sp. B2-R-112,53,3.36874969808375e-06,52.5,3.33758840547268e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus sp. B2-R-112,0,0,0,0,0,0,0,0,FALSE
2606635,Waltera intestinalis,53,3.36874969808375e-06,59.8,3.80330449385483e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Waltera,Waltera intestinalis,0,0,0,0,0,0,0,0,FALSE
2815806,Waltera sp.,52,3.30518838302557e-06,78.5,4.99159384174685e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Waltera,Waltera sp.,0,0,0,0,0,0,0,0,FALSE
2894753,Dhillonvirus JLBYU60,52,3.30518838302557e-06,47,2.98579098982194e-06,0,Uroviricota,Caudoviricetes,0,0,Dhillonvirus,Dhillonvirus JLBYU60,0,0,0,0,0,0,0,0,FALSE
3112950,Sphingomonas sp. MJ1 (PH-R8),51,3.24162706796739e-06,49.8,3.16687320554917e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. MJ1 (PH-R8),0,0,0,0,0,0,0,0,FALSE
2732864,Modestobacter italicus,51,3.24162706796739e-06,55.6,3.53155555527213e-06,Bacteria,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,Modestobacter,Modestobacter italicus,0,0,0,0,0,0,0,0,FALSE
1637502,Odoribacter sp. N15.MGS-14,50,3.1780657529092e-06,43.8,2.78662204932164e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter sp. N15.MGS-14,0,0,0,0,0,0,0,0,FALSE
1206557,Epseptimavirus R201,50,3.1780657529092e-06,52.5,3.33977238767417e-06,0,Uroviricota,Caudoviricetes,0,Demerecviridae,Epseptimavirus,Epseptimavirus R201,0,0,0,0,0,0,0,0,FALSE
2883104,Neorhizobium xiangyangii,50,3.1780657529092e-06,50.2,3.18976539098183e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Neorhizobium,Neorhizobium xiangyangii,0,0,0,0,0,0,0,0,FALSE
2292946,Bacteroides sp. AM26-2,50,3.1780657529092e-06,50.8,3.22933731419789e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. AM26-2,0,0,0,0,0,0,0,0,FALSE
3040765,Akkermansia sp. N21169,49,3.11450443785102e-06,49,3.11452035200939e-06,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia sp. N21169,0,0,0,0,0,0,0,0,FALSE
10759,Teetrevirus T3Luria,49,3.11450443785102e-06,50,3.18117158090246e-06,0,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Teetrevirus,Teetrevirus T3Luria,0,0,0,0,0,0,0,0,FALSE
1033731,Alistipes timonensis,49,3.11450443785102e-06,51.4,3.26472698835324e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes timonensis,0,0,0,0,0,0,0,0,FALSE
683174,Astrovirus VA3,49,3.11450443785102e-06,49,3.11450443785106e-06,0,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,0,Astrovirus VA3,0,0,0,0,0,0,0,0,FALSE
3446078,unknown genome; accession ID isNZ_AP044011.1,48,3.05094312279283e-06,48,3.05094312279287e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3446078,unknown genome; accession ID isNZ_AP044011.1,48,3.05094312279283e-06,48,3.05094312279287e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3446078,unknown genome; accession ID isNZ_AP044011.1,48,3.05094312279283e-06,48,3.05094312279287e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1796615,Blautia caecimuris,48,3.05094312279283e-06,56.4,3.58422063406961e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia caecimuris,0,0,0,0,0,0,0,0,FALSE
84112,Eggerthella lenta,48,3.05094312279283e-06,48.6,3.08779497321096e-06,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta,0,0,0,0,0,0,0,0,FALSE
3047018,Streptococcus sp. OMI870,48,3.05094312279283e-06,50.6,3.2172038436611e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. OMI870,0,0,0,0,0,0,0,0,FALSE
39482,Faecalicatena contorta,47,2.98738180773465e-06,45.3,2.88089420863731e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,0,0,0,0,0,0,0,0,FALSE
1715164,Streptococcus sp. HMSC074F05,47,2.98738180773465e-06,52.3,3.32350217685534e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HMSC074F05,0,0,0,0,0,0,0,0,FALSE
44273,Lactococcus sp.,46,2.92382049267647e-06,43.4,2.75774016738737e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus sp.,0,0,0,0,0,0,0,0,FALSE
2575323,Changchunvirus W011D,46,2.92382049267647e-06,46,2.9238204926765e-06,0,Uroviricota,Caudoviricetes,0,Drexlerviridae,Changchunvirus,Changchunvirus W011D,0,0,0,0,0,0,0,0,FALSE
2881262,Coprococcus hominis (ex Arizal et al. 2022),46,2.92382049267647e-06,41.3,2.62410535608035e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus hominis (ex Arizal et al. 2022),0,0,0,0,0,0,0,0,FALSE
57706,Citrobacter braakii,45,2.86025917761828e-06,45,2.85780126175599e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter braakii,0,0,0,0,0,0,0,0,FALSE
1918949,Solemya elarraichensis gill symbiont,45,2.86025917761828e-06,43.2,2.74625402897104e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,0,0,0,Solemya elarraichensis gill symbiont,0,0,0,0,0,0,0,0,FALSE
2509240,Blautia faecicola,45,2.86025917761828e-06,45.4,2.88298744465948e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia faecicola,0,0,0,0,0,0,0,0,FALSE
3142453,Bacteroides sp. 90-K9/2,44,2.7966978625601e-06,49.1,3.12129064434007e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 90-K9/2,0,0,0,0,0,0,0,0,FALSE
671267,Phocaeicola sartorii,44,2.7966978625601e-06,49.6,3.15551318955087e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0,0,0,0,0,0,0,0,FALSE
691816,Bacteroides rodentium,44,2.7966978625601e-06,40.5,2.57164180487241e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides rodentium,0,0,0,0,0,0,0,0,FALSE
2083006,Parolsenella sp.,44,2.7966978625601e-06,61.4,3.90000445962972e-06,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella sp.,0,0,0,0,0,0,0,0,FALSE
1735,Holdemanella biformis,44,2.7966978625601e-06,44.9,2.85418181080324e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,0,0,0,0,0,0,0,0,FALSE
2293032,Clostridium sp. AM43-3BH,43,2.73313654750191e-06,42.9,2.7244190287746e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. AM43-3BH,0,0,0,0,0,0,0,0,FALSE
2292346,Dorea sp. AM58-8,42,2.66957523244373e-06,47.3,3.00637528587063e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea sp. AM58-8,0,0,0,0,0,0,0,0,FALSE
2292362,Parabacteroides sp. AM58-2XD,42,2.66957523244373e-06,41.8,2.65580975047885e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. AM58-2XD,0,0,0,0,0,0,0,0,FALSE
