"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","best_hit_species","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","species_group_names"
3047018,"Streptococcus sp. OMI870",117,7.39786208108816e-06,131.6,8.32075615459944e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. OMI870","0","0",0,0,0,0,0,"0"
3034501,"Enterococcus spodopteracolus",115,7.27140290021485e-06,111.7,7.0646681456094e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus spodopteracolus","0","0",0,0,0,0,0,"0"
2981770,"Gallintestinimicrobium propionicum",114,7.2081733097782e-06,135,8.53592694365863e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Gallintestinimicrobium","Gallintestinimicrobium propionicum","0","0",0,0,0,0,0,"0"
2058152,"Klebsiella grimontii",113,7.14494371934155e-06,113.9,7.20083176393587e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella grimontii","0","0",0,0,0,0,0,"0"
1518575,"Burkina Faso astrovirus",113,7.14494371934155e-06,113,7.14494371934157e-06,"0","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae","Mamastrovirus","Burkina Faso astrovirus","0","0",0,0,0,0,0,"0"
5076,"Penicillium chrysogenum",111,7.01848453846825e-06,114,7.20774592224599e-06,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium chrysogenum","0","0",0,0,0,0,0,"0"
28111,"Bacteroides eggerthii",110,6.9552549480316e-06,124.1,7.84413558945669e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii","0","0",0,0,0,0,0,"0"
742917,"Cyclovirus manukha",109,6.89202535759495e-06,109,6.89202535759497e-06,"0","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","Cyclovirus","Cyclovirus manukha","0","0",0,0,0,0,0,"0"
2894747,"Dhillonvirus JLBYU37",109,6.89202535759495e-06,127.1,8.03611681406616e-06,"0","Uroviricota","Caudoviricetes","0","0","Dhillonvirus","Dhillonvirus JLBYU37","0","0",0,0,0,0,0,"0"
2293051,"Clostridium sp. TF06-15AC",107,6.76556617672165e-06,105.9,6.69563864441268e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. TF06-15AC","0","0",0,0,0,0,0,"0"
1920491,"Pseudomonas sp. FSL W5-0203",107,6.76556617672165e-06,129.5,8.18510225451557e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. FSL W5-0203","0","0",0,0,0,0,0,"0"
1715164,"Streptococcus sp. HMSC074F05",106,6.702336586285e-06,141.8,8.96301417086778e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. HMSC074F05","0","0",0,0,0,0,0,"0"
3038130,"Hominisplanchenecus sp.",105,6.63910699584834e-06,119.8,7.57333494974846e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Hominisplanchenecus","Hominisplanchenecus sp.","0","0",0,0,0,0,0,"0"
1897495,"Phapecoctavirus ESCO5",105,6.63910699584834e-06,102.2,6.46302761292586e-06,"0","Uroviricota","Caudoviricetes","0","0","Phapecoctavirus","Phapecoctavirus ESCO5","0","0",0,0,0,0,0,"0"
1397112,"Patiriisocius marinus",105,6.63910699584834e-06,115.4,7.29483033634331e-06,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Patiriisocius","Patiriisocius marinus","0","0",0,0,0,0,0,"0"
109264,"Aspergillus bombycis",105,6.63910699584834e-06,109.9,6.95113322544694e-06,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus bombycis","0","0",0,0,0,0,0,"0"
1470345,"Bacteroides timonensis",105,6.63910699584834e-06,107.9,6.82250728820433e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides timonensis","0","0",0,0,0,0,0,"0"
2511171,"Sporolactobacillus sp. THM19-2",103,6.51264781497504e-06,93.2,5.8903264101717e-06,"Bacteria","Bacillota","Bacilli","Bacillales","Sporolactobacillaceae","Sporolactobacillus","Sporolactobacillus sp. THM19-2","0","0",0,0,0,0,0,"0"
2952921,"Faecousia sp.",102,6.44941822453839e-06,90.2,5.70126574231108e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecousia","Faecousia sp.","0","0",0,0,0,0,0,"0"
1343,"Streptococcus vestibularis",102,6.44941822453839e-06,103.8,6.56355734383513e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus vestibularis","0","0",0,0,0,0,0,"0"
1156431,"Streptococcus ilei",102,6.44941822453839e-06,105,6.63648640161176e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus ilei","0","0",0,0,0,0,0,"0"
2291998,"Alistipes sp. AF48-12",102,6.44941822453839e-06,102.1,6.45700493258773e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes sp. AF48-12","0","0",0,0,0,0,0,"0"
3144490,"Blautia sp. 1033sp1_1033st1_G9_1033SCRN_220408",100,6.32295904366509e-06,105.4,6.66304473398963e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia sp. 1033sp1_1033st1_G9_1033SCRN_220408","0","0",0,0,0,0,0,"0"
1681,"Bifidobacterium bifidum",99,6.25972945322844e-06,104.3,6.59449721251872e-06,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium bifidum","0","0",0,0,0,0,0,"0"
78257,"Bifidobacterium pullorum",99,6.25972945322844e-06,98.1,6.20259242851399e-06,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium pullorum","0","0",0,0,0,0,0,"0"
2083006,"Parolsenella sp.",99,6.25972945322844e-06,129.5,8.18851139337111e-06,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parolsenella","Parolsenella sp.","0","0",0,0,0,0,0,"0"
2589788,"Streptococcus xiaochunlingii",98,6.19649986279179e-06,149.2,9.4348969744802e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus xiaochunlingii","0","0",0,0,0,0,0,"0"
590158,"Enterococcus pernyi",95,6.00681109148184e-06,100.5,6.35441545356705e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pernyi","0","0",0,0,0,0,0,"0"
3713248,"unknown genome; accession ID isNZ_JBYQGU010000021.1",94,5.94358150104518e-06,109.7,6.93924494411258e-06,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,"0"
3713248,"unknown genome; accession ID isNZ_JBYQGU010000021.1",94,5.94358150104518e-06,109.7,6.93924494411258e-06,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,"0"
3133162,"Ruminococcoides intestinale",94,5.94358150104518e-06,94.1,5.9518460179336e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcoides","Ruminococcoides intestinale","0","0",0,0,0,0,0,"0"
5059,"Aspergillus flavus",94,5.94358150104518e-06,104.4,6.59834285229483e-06,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","0","0",0,0,0,0,0,"0"
78535,"Streptococcus viridans",93,5.88035191060853e-06,120.7,7.62875030548758e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus viridans","0","0",0,0,0,0,0,"0"
2292002,"Bacteroides sp. AM16-24",93,5.88035191060853e-06,110.8,7.006986709278e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. AM16-24","0","0",0,0,0,0,0,"0"
60520,"Lactiplantibacillus paraplantarum",92,5.81712232017188e-06,81,5.1234963156477e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus paraplantarum","0","0",0,0,0,0,0,"0"
360807,"Roseburia inulinivorans",91,5.75389272973523e-06,99.6,6.30007295072213e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","0","0",0,0,0,0,0,"0"
5481,"Diutina rugosa",91,5.75389272973523e-06,90.8,5.73997352514343e-06,"Eukaryota","Ascomycota","Pichiomycetes","Serinales","Debaryomycetaceae","Diutina","Diutina rugosa","0","0",0,0,0,0,0,"0"
1739371,"Streptococcus sp. HMSC064H09",91,5.75389272973523e-06,103,6.51257134276164e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. HMSC064H09","0","0",0,0,0,0,0,"0"
47678,"Bacteroides caccae",90,5.69066313929858e-06,96.7,6.11690808014691e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae","0","0",0,0,0,0,0,"0"
2763675,"Jilunia laotingensis",90,5.69066313929858e-06,90.5,5.72256501201281e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Jilunia","Jilunia laotingensis","0","0",0,0,0,0,0,"0"
328814,"Alistipes shahii",88,5.56420395842528e-06,87.7,5.54717996815862e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii","0","0",0,0,0,0,0,"0"
647910,"Listeria rocourtiae",87,5.50097436798863e-06,97.1,6.13654174138694e-06,"Bacteria","Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria rocourtiae","0","0",0,0,0,0,0,"0"
2860374,"Suseptimavirus IME267",87,5.50097436798863e-06,89.7,5.67319668000711e-06,"0","Uroviricota","Caudoviricetes","0","Mktvariviridae","Suseptimavirus","Suseptimavirus IME267","0","0",0,0,0,0,0,"0"
1247113,"Astrovirus VA4",86,5.43774477755198e-06,86,5.43774477755199e-06,"0","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae","0","Astrovirus VA4","0","0",0,0,0,0,0,"0"
2957767,"Vibrio sp. Y28_XK_CS4",86,5.43774477755198e-06,87.5,5.53235870089866e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. Y28_XK_CS4","0","0",0,0,0,0,0,"0"
85831,"Bacteroides acidifaciens",85,5.37451518711533e-06,85.8,5.4260979802855e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides acidifaciens","0","0",0,0,0,0,0,"0"
2981768,"Anthropogastromicrobium aceti",85,5.37451518711533e-06,98.6,6.23678923208035e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anthropogastromicrobium","Anthropogastromicrobium aceti","0","0",0,0,0,0,0,"0"
2508185,"Dhillonvirus PTXU06",85,5.37451518711533e-06,101.6,6.42646646657066e-06,"0","Uroviricota","Caudoviricetes","0","0","Dhillonvirus","Dhillonvirus PTXU06","0","0",0,0,0,0,0,"0"
1512,"[Clostridium] symbiosum",84,5.31128559667868e-06,103.8,6.56314754000412e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Otoolea","[Clostridium] symbiosum","0","0",0,0,0,0,0,"0"
28132,"Prevotella melaninogenica",84,5.31128559667868e-06,77.2,4.8798375890725e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella melaninogenica","0","0",0,0,0,0,0,"0"
3438462,"Streptococcus sp. W151",84,5.31128559667868e-06,104.2,6.58937969937987e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. W151","0","0",0,0,0,0,0,"0"
2041044,"Eubacterium maltosivorans",83,5.24805600624202e-06,83.1,5.25490526175451e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium maltosivorans","0","0",0,0,0,0,0,"0"
28139,"Rikenella microfusus",83,5.24805600624202e-06,89.6,5.6632487567924e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","Rikenella microfusus","0","0",0,0,0,0,0,"0"
2883209,"Enterocloster sp. 210928-DFI.2.20",83,5.24805600624202e-06,86.1,5.44318070237101e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster sp. 210928-DFI.2.20","0","0",0,0,0,0,0,"0"
3420949,"Kitasatospora sp. LaBMicrA B282",82,5.18482641580537e-06,89.8,5.68009285079931e-06,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Kitasatospora","Kitasatospora sp. LaBMicrA B282","0","0",0,0,0,0,0,"0"
3133172,"Alistipes intestinihominis",82,5.18482641580537e-06,91.6,5.79460243247552e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes intestinihominis","0","0",0,0,0,0,0,"0"
2615184,"Microbacterium algeriense",81,5.12159682536872e-06,81,5.12159682536874e-06,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium algeriense","0","0",0,0,0,0,0,"0"
3369477,"unknown genome; accession ID isNZ_CBCPLV010000001.1",81,5.12159682536872e-06,89.8,5.67709433260868e-06,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,"0"
3369477,"unknown genome; accession ID isNZ_CBCPLV010000001.1",81,5.12159682536872e-06,89.8,5.67709433260868e-06,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,"0"
3438747,"Blautia sp. HCP3S3_H10_2",79,4.99513764449542e-06,87.5,5.53218809250885e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia sp. HCP3S3_H10_2","0","0",0,0,0,0,0,"0"
2762819,"Eowynvirus eowyn",79,4.99513764449542e-06,79,4.99513764449544e-06,"0","Uroviricota","Caudoviricetes","0","Chimalliviridae","Eowynvirus","Eowynvirus eowyn","0","0",0,0,0,0,0,"0"
348802,"Exophiala xenobiotica",78,4.93190805405877e-06,69.3,4.38195437639766e-06,"Eukaryota","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala xenobiotica","0","0",0,0,0,0,0,"0"
84112,"Eggerthella lenta",78,4.93190805405877e-06,79.5,5.02606754730751e-06,"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella lenta","0","0",0,0,0,0,0,"0"
2762568,"Streptococcus sp. 16.1",78,4.93190805405877e-06,95,6.00544340962097e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. 16.1","0","0",0,0,0,0,0,"0"
1852563,"Vilniusvirus NBD2",78,4.93190805405877e-06,77.6,4.90678477281251e-06,"0","Uroviricota","Caudoviricetes","0","Drexlerviridae","Vilniusvirus","Vilniusvirus NBD2","0","0",0,0,0,0,0,"0"
672,"Vibrio vulnificus",77,4.86867846362212e-06,79.1,5.001388511103e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio vulnificus","0","0",0,0,0,0,0,"0"
40994,"Penicillium hordei",77,4.86867846362212e-06,85,5.37314138116605e-06,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium hordei","0","0",0,0,0,0,0,"0"
44273,"Lactococcus sp.",76,4.80544887318547e-06,78.9,4.98689250711693e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus sp.","0","0",0,0,0,0,0,"0"
1033731,"Alistipes timonensis",76,4.80544887318547e-06,84.5,5.342413753857e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes timonensis","0","0",0,0,0,0,0,"0"
477641,"Modestobacter marinus",76,4.80544887318547e-06,87.1,5.50565307545526e-06,"Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Modestobacter","Modestobacter marinus","0","0",0,0,0,0,0,"0"
1147145,"Kwaitsingvirus HK446",75,4.74221928274882e-06,84.7,5.35739895722496e-06,"0","Uroviricota","Caudoviricetes","0","0","Kwaitsingvirus","Kwaitsingvirus HK446","0","0",0,0,0,0,0,"0"
3446078,"unknown genome; accession ID isNZ_AP044009.1",74,4.67898969231217e-06,78.5,4.96150578593095e-06,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,"0"
3446078,"unknown genome; accession ID isNZ_AP044009.1",74,4.67898969231217e-06,78.5,4.96150578593095e-06,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,"0"
3446078,"unknown genome; accession ID isNZ_AP044009.1",74,4.67898969231217e-06,78.5,4.96150578593095e-06,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,"0"
2601697,"Epseptimavirus ev23",74,4.67898969231217e-06,97,6.13074488969825e-06,"0","Uroviricota","Caudoviricetes","0","Demerecviridae","Epseptimavirus","Epseptimavirus ev23","0","0",0,0,0,0,0,"0"
1254,"Pediococcus acidilactici",73,4.61576010187552e-06,73,4.61590323501167e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","Pediococcus acidilactici","0","0",0,0,0,0,0,"0"
65958,"Komagataeibacter oboediens",73,4.61576010187552e-06,73,4.61576132429034e-06,"Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Komagataeibacter","Komagataeibacter oboediens","0","0",0,0,0,0,0,"0"
2293025,"Clostridium sp. AM27-28",73,4.61576010187552e-06,88,5.56585732557608e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. AM27-28","0","0",0,0,0,0,0,"0"
3101048,"Candidatus Pseudoruminococcus sp.",73,4.61576010187552e-06,89.3,5.64428388699631e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Acutalibacteraceae","Pseudoruminococcus","Candidatus Pseudoruminococcus sp.","0","0",0,0,0,0,0,"0"
2584640,"Eggerthella sp. BIOML-A3",73,4.61576010187552e-06,79,4.99696849683348e-06,"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella sp. BIOML-A3","0","0",0,0,0,0,0,"0"
39482,"Faecalicatena contorta",72,4.55253051143886e-06,70.6,4.46406458715151e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Faecalicatena","Faecalicatena contorta","0","0",0,0,0,0,0,"0"
3098076,"Streptococcus lingualis",72,4.55253051143886e-06,94.5,5.97666675203686e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lingualis","0","0",0,0,0,0,0,"0"
2650157,"Bacteroides zhangwenhongii",71,4.48930092100221e-06,82.6,5.22245341729289e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides zhangwenhongii","0","0",0,0,0,0,0,"0"
1507,"Clostridium sp. ATCC 29733",70,4.42607133056556e-06,65.6,4.14911765445705e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. ATCC 29733","0","0",0,0,0,0,0,"0"
3141601,"Ruminococcus sp. RTP21198st1_G1_RTP21198_201120",70,4.42607133056556e-06,81.4,5.14481435587512e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus sp. RTP21198st1_G1_RTP21198_201120","0","0",0,0,0,0,0,"0"
3112622,"Acutalibacter sp. JLR.KK004",69,4.36284174012891e-06,96.4,6.09263083917722e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Acutalibacteraceae","Acutalibacter","Acutalibacter sp. JLR.KK004","0","0",0,0,0,0,0,"0"
3438734,"Agathobacter sp. LCP21S3_B2",69,4.36284174012891e-06,73.6,4.65073988030798e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp. LCP21S3_B2","0","0",0,0,0,0,0,"0"
133926,"Olsenella uli",68,4.29961214969226e-06,68.9,4.35768429889272e-06,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella uli","0","0",0,0,0,0,0,"0"
1296538,"Lactiplantibacillus mudanjiangensis",68,4.29961214969226e-06,83.8,5.29744823469545e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus mudanjiangensis","0","0",0,0,0,0,0,"0"
2316726,"Corallococcus sicarius",68,4.29961214969226e-06,68,4.30037891358531e-06,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Corallococcus","Corallococcus sicarius","0","0",0,0,0,0,0,"0"
27334,"Penicillium expansum",68,4.29961214969226e-06,67.2,4.24809489930955e-06,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium expansum","0","0",0,0,0,0,0,"0"
3159658,"Salmonella sp. s52026",68,4.29961214969226e-06,86.9,5.49288177557883e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella sp. s52026","0","0",0,0,0,0,0,"0"
2779559,"Enterobacter cloacae complex sp. P32C",67,4.23638255925561e-06,63.4,4.00670777179375e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter cloacae complex sp. P32C","0","0",0,0,0,0,0,"0"
76859,"Fusobacterium animalis",66,4.17315296881896e-06,59.6,3.76783824644185e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium animalis","0","0",0,0,0,0,0,"0"
1448314,"Aspergillus eucalypticola",66,4.17315296881896e-06,73,4.61427799523241e-06,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus eucalypticola","0","0",0,0,0,0,0,"0"
329854,"Bacteroides intestinalis",65,4.10992337838231e-06,67.5,4.26789249917666e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides intestinalis","0","0",0,0,0,0,0,"0"
2316720,"Corallococcus interemptor",65,4.10992337838231e-06,67.4,4.26427950007058e-06,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Corallococcus","Corallococcus interemptor","0","0",0,0,0,0,0,"0"
1871006,"Bacteroides congonensis",64,4.04669378794566e-06,71.4,4.51331792135871e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides congonensis","0","0",0,0,0,0,0,"0"
2562174,"Bimevirus IME346",64,4.04669378794566e-06,64,4.04917954498256e-06,"0","Uroviricota","Caudoviricetes","0","0","Bimevirus","Bimevirus IME346","0","0",0,0,0,0,0,"0"
2231342,"Epseptimavirus S113",64,4.04669378794566e-06,86.4,5.46303002559435e-06,"0","Uroviricota","Caudoviricetes","0","Demerecviridae","Epseptimavirus","Epseptimavirus S113","0","0",0,0,0,0,0,"0"
2589652,"Henuseptimavirus henu7",64,4.04669378794566e-06,64.8,4.09578072773588e-06,"0","Uroviricota","Caudoviricetes","0","Drexlerviridae","Henuseptimavirus","Henuseptimavirus henu7","0","0",0,0,0,0,0,"0"
2447885,"Bacteroides faecalis",64,4.04669378794566e-06,78.8,4.98459021872575e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecalis","0","0",0,0,0,0,0,"0"
2905675,"Skunavirus sk1",64,4.04669378794566e-06,82.3,5.20694116970221e-06,"0","Uroviricota","Caudoviricetes","0","0","Skunavirus","Skunavirus sk1","0","0",0,0,0,0,0,"0"
2941338,"Streptococcus caecimuris",62,3.92023460707236e-06,68.6,4.34036463870738e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus caecimuris","0","0",0,0,0,0,0,"0"
1544364,"Microviridae IME-16",62,3.92023460707236e-06,62,3.92023460707237e-06,"0","Phixviricota","Malgrandaviricetes","Petitvirales","Microviridae","0","Microviridae IME-16","0","0",0,0,0,0,0,"0"
2739389,"Phocaeicola faecicola",61,3.85700501663571e-06,55.9,3.53158334350276e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola faecicola","0","0",0,0,0,0,0,"0"
435842,"Streptococcus sp. C150",60,3.79377542619905e-06,66.6,4.21217747989198e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. C150","0","0",0,0,0,0,0,"0"
1871021,"Lachnoclostridium phocaeense",60,3.79377542619905e-06,83.9,5.30548558501977e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium phocaeense","0","0",0,0,0,0,0,"0"
1237364,"Mosigvirus HX01",59,3.7305458357624e-06,59.1,3.73453076381367e-06,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Mosigvirus","Mosigvirus HX01","0","0",0,0,0,0,0,"0"
29363,"Clostridium paraputrificum",58,3.66731624532575e-06,58.5,3.69661195062382e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium paraputrificum","0","0",0,0,0,0,0,"0"
158787,"Bifidobacterium scardovii",58,3.66731624532575e-06,73.2,4.62958648638322e-06,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium scardovii","0","0",0,0,0,0,0,"0"
1673717,"Anaeromassilibacillus senegalensis",58,3.66731624532575e-06,56.7,3.58760915202369e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Acutalibacteraceae","Anaeromassilibacillus","Anaeromassilibacillus senegalensis","0","0",0,0,0,0,0,"0"
1735,"Holdemanella biformis",57,3.6040866548891e-06,55.8,3.53023342304419e-06,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis","0","0",0,0,0,0,0,"0"
589436,"Prevotella fusca",56,3.54085706445245e-06,55.3,3.49820723716093e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella fusca","0","0",0,0,0,0,0,"0"
3142453,"Bacteroides sp. 90-K9/2",55,3.4776274740158e-06,59.3,3.75173243509573e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. 90-K9/2","0","0",0,0,0,0,0,"0"
