TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,best_hit_species,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,species_group_names,blast_validated
1054480,Tequatrovirus vtec,101,6.26634912201004e-06,119.8,7.43569934926803e-06,0,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tequatrovirus,Tequatrovirus vtec,0,0,0,0,0,0,0,0,FALSE
2738446,Anaerostipes faecalis,100,6.20430606139608e-06,98.8,6.12940341205533e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes faecalis,0,0,0,0,0,0,0,0,FALSE
2316720,Corallococcus interemptor,99,6.14226300078211e-06,126.4,7.84350779005264e-06,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Corallococcus,Corallococcus interemptor,0,0,0,0,0,0,0,0,FALSE
3159658,Salmonella sp. s52026,99,6.14226300078211e-06,142.1,8.81926006595291e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella sp. s52026,0,0,0,0,0,0,0,0,FALSE
1006551,Klebsiella michiganensis,98,6.08021994016815e-06,147.6,9.15688908761518e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella michiganensis,0,0,0,0,0,0,0,0,FALSE
1517512,Aspergillus pseudoviridinutans,96,5.95613381894023e-06,93.4,5.7928210889951e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus pseudoviridinutans,0,0,0,0,0,0,0,0,FALSE
2292967,Blautia sp. AF32-4BH,95,5.89409075832627e-06,110.1,6.83051030623046e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. AF32-4BH,0,0,0,0,0,0,0,0,FALSE
546,Citrobacter freundii,94,5.83204769771231e-06,98.2,6.09155261024943e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,0,0,0,0,0,0,0,0,FALSE
2927224,Akkermansia massiliensis,94,5.83204769771231e-06,93.4,5.79561033426854e-06,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia massiliensis,0,0,0,0,0,0,0,0,FALSE
2292990,Blautia sp. TM10-2,94,5.83204769771231e-06,85.5,5.3042329958262e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. TM10-2,0,0,0,0,0,0,0,0,FALSE
1739483,Streptococcus sp. HMSC078H12,94,5.83204769771231e-06,94.6,5.87123382125753e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HMSC078H12,0,0,0,0,0,0,0,0,FALSE
1341132,Aspergillus welwitschiae,94,5.83204769771231e-06,88.5,5.49277567079173e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus welwitschiae,0,0,0,0,0,0,0,0,FALSE
2873413,Escherichia phage 26,92,5.70796157648439e-06,93.4,5.79699288328784e-06,0,Uroviricota,Caudoviricetes,0,Sarkviridae,Kagunavirus,Escherichia phage 26,0,0,0,0,0,0,0,0,FALSE
2713279,Epseptimavirus bastian,91,5.64591851587043e-06,101,6.26866324304672e-06,0,Uroviricota,Caudoviricetes,0,Demerecviridae,Epseptimavirus,Epseptimavirus bastian,0,0,0,0,0,0,0,0,FALSE
2592640,Blautia sp. MCC283,91,5.64591851587043e-06,98.4,6.10427067414107e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. MCC283,0,0,0,0,0,0,0,0,FALSE
2293117,Parabacteroides sp. AF39-10AC,91,5.64591851587043e-06,93.8,5.81683364769539e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. AF39-10AC,0,0,0,0,0,0,0,0,FALSE
3415987,Parabacteroides sp. ASD2025,91,5.64591851587043e-06,91.3,5.66724471803075e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. ASD2025,0,0,0,0,0,0,0,0,FALSE
2986996,Ruminococcus sp. 1001136sp1,90,5.58387545525647e-06,99.1,6.14638769296607e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. 1001136sp1,0,0,0,0,0,0,0,0,FALSE
2981720,Bovifimicola ammoniilytica,89,5.52183239464251e-06,89.2,5.53585923518011e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,0,Bovifimicola,Bovifimicola ammoniilytica,0,0,0,0,0,0,0,0,FALSE
2292971,Blautia sp. AM23-13AC,88,5.45978933402855e-06,95.4,5.92124153317049e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. AM23-13AC,0,0,0,0,0,0,0,0,FALSE
1529,Clostridium cadaveris,87,5.39774627341459e-06,85.5,5.30649981354863e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium cadaveris,0,0,0,0,0,0,0,0,FALSE
91492,Aspergillus udagawae,87,5.39774627341459e-06,85.8,5.32455543932409e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus udagawae,0,0,0,0,0,0,0,0,FALSE
76860,Streptococcus constellatus,84,5.2116170915727e-06,88.9,5.51580845492839e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus constellatus,0,0,0,0,0,0,0,0,FALSE
2292368,Roseburia sp. OM02-15,81,5.02548790973082e-06,82.3,5.10466880684767e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia sp. OM02-15,0,0,0,0,0,0,0,0,FALSE
767769,Aspergillus brasiliensis,79,4.9014017885029e-06,85.4,5.29849335374942e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus brasiliensis,0,0,0,0,0,0,0,0,FALSE
2320086,Parabacteroides sp. CH2-D42-20,77,4.77731566727498e-06,90.9,5.64112864054796e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. CH2-D42-20,0,0,0,0,0,0,0,0,FALSE
2029659,Skunavirus sv16802,76,4.71527260666102e-06,77.4,4.80203852087505e-06,0,Uroviricota,Caudoviricetes,0,0,Skunavirus,Skunavirus sv16802,0,0,0,0,0,0,0,0,FALSE
47678,Bacteroides caccae,74,4.5911864854331e-06,85.7,5.32005397524305e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,0,0,0,0,0,0,0,0,FALSE
1653435,Merdimonas faecis,74,4.5911864854331e-06,93.2,5.7840742719955e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Merdimonas,Merdimonas faecis,0,0,0,0,0,0,0,0,FALSE
41047,Aspergillus thermomutatus,74,4.5911864854331e-06,81.5,5.05510988204013e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus thermomutatus,0,0,0,0,0,0,0,0,FALSE
871664,Blautia stercoris,73,4.52914342481914e-06,64.6,4.00501004412584e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia stercoris,0,0,0,0,0,0,0,0,FALSE
3025757,Thomasclavelia sp.,73,4.52914342481914e-06,69.8,4.32807227448266e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,Thomasclavelia sp.,0,0,0,0,0,0,0,0,FALSE
907,Megasphaera elsdenii,72,4.46710036420517e-06,72.2,4.48048264163102e-06,Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0,0,0,0,0,0,0,0,FALSE
2732864,Modestobacter italicus,72,4.46710036420517e-06,83.5,5.18366120233579e-06,Bacteria,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,Modestobacter,Modestobacter italicus,0,0,0,0,0,0,0,0,FALSE
1247113,Astrovirus VA4,71,4.40505730359121e-06,71,4.40505730359113e-06,0,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,0,Astrovirus VA4,0,0,0,0,0,0,0,0,FALSE
477641,Modestobacter marinus,71,4.40505730359121e-06,84.2,5.22567916803235e-06,Bacteria,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,Modestobacter,Modestobacter marinus,0,0,0,0,0,0,0,0,FALSE
1636564,Skunavirus sv193,70,4.34301424297725e-06,76.1,4.71846843801854e-06,0,Uroviricota,Caudoviricetes,0,0,Skunavirus,Skunavirus sv193,0,0,0,0,0,0,0,0,FALSE
1297617,Intestinimonas butyriciproducens,69,4.28097118236329e-06,80.1,4.96956689938071e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,0,Intestinimonas,Intestinimonas butyriciproducens,0,0,0,0,0,0,0,0,FALSE
990718,uncultured Phocaeicola sp.,68,4.21892812174933e-06,69.2,4.29517345530205e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,uncultured Phocaeicola sp.,0,0,0,0,0,0,0,0,FALSE
1897013,Parabacteroides sp. merdae-related_45_40,68,4.21892812174933e-06,68.1,4.22568940505217e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. merdae-related_45_40,0,0,0,0,0,0,0,0,FALSE
2892346,Skunavirus sv712,67,4.15688506113537e-06,69.1,4.28900406109104e-06,0,Uroviricota,Caudoviricetes,0,0,Skunavirus,Skunavirus sv712,0,0,0,0,0,0,0,0,FALSE
1511807,Rosavirus acaliforni,66,4.09484200052141e-06,66,4.09484200052133e-06,0,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Rosavirus,Rosavirus acaliforni,0,0,0,0,0,0,0,0,FALSE
2763062,Roseburia rectibacter,65,4.03279893990745e-06,68.6,4.25319199069514e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia rectibacter,0,0,0,0,0,0,0,0,FALSE
2944914,Allocoprobacillus halotolerans,65,4.03279893990745e-06,90.7,5.62778151349834e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allocoprobacillus,Allocoprobacillus halotolerans,0,0,0,0,0,0,0,0,FALSE
2496633,Porprismacovirus humas4,65,4.03279893990745e-06,65,4.03279893990737e-06,0,Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Porprismacovirus,Porprismacovirus humas4,0,0,0,0,0,0,0,0,FALSE
3112950,Sphingomonas sp. MJ1 (PH-R8),64,3.97075587929349e-06,64.9,4.02759590223577e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. MJ1 (PH-R8),0,0,0,0,0,0,0,0,FALSE
2584624,Blautia sp. BIOML-A1,64,3.97075587929349e-06,66,4.09357286291964e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. BIOML-A1,0,0,0,0,0,0,0,0,FALSE
209559,Aspergillus alliaceus,63,3.90871281867953e-06,63.7,3.95416467855949e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus alliaceus,0,0,0,0,0,0,0,0,FALSE
1905700,Brucella sp. CMUL 036,63,3.90871281867953e-06,59,3.65933332198322e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella sp. CMUL 036,0,0,0,0,0,0,0,0,FALSE
2762573,Streptococcus sp. 2.1,62,3.84666975806557e-06,68,4.21705781099117e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 2.1,0,0,0,0,0,0,0,0,FALSE
512312,uncultured Parabacteroides sp.,61,3.78462669745161e-06,66.2,4.10796586945438e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,uncultured Parabacteroides sp.,0,0,0,0,0,0,0,0,FALSE
2763672,Simiaoa sunii,61,3.78462669745161e-06,61.9,3.83888429591629e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Simiaoa,Simiaoa sunii,0,0,0,0,0,0,0,0,FALSE
408139,Leptospira kmetyi,61,3.78462669745161e-06,78.2,4.85184889579792e-06,Bacteria,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira kmetyi,0,0,0,0,0,0,0,0,FALSE
2949656,Barnesiella sp. B2-R-119,60,3.72258363683765e-06,55.9,3.46956680071331e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella sp. B2-R-119,0,0,0,0,0,0,0,0,FALSE
268346,Penicillium mononematosum,58,3.59849751560972e-06,58.5,3.63229814591767e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium mononematosum,0,0,0,0,0,0,0,0,FALSE
69359,Thiohalocapsa halophila,58,3.59849751560972e-06,48.1,2.98216911261656e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiohalocapsa,Thiohalocapsa halophila,0,0,0,0,0,0,0,0,FALSE
1637510,Odoribacter sp. N54.MGS-14,57,3.53645445499576e-06,64.4,3.99286350430944e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter sp. N54.MGS-14,0,0,0,0,0,0,0,0,FALSE
1261,Peptostreptococcus anaerobius,57,3.53645445499576e-06,57.3,3.55506005005691e-06,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius,0,0,0,0,0,0,0,0,FALSE
2885352,Hominiventricola filiformis,57,3.53645445499576e-06,55.8,3.46137422031373e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hominiventricola,Hominiventricola filiformis,0,0,0,0,0,0,0,0,FALSE
665943,Eggerthella sp. 1_3_56FAA,57,3.53645445499576e-06,58.4,3.62421356964552e-06,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella sp. 1_3_56FAA,0,0,0,0,0,0,0,0,FALSE
2293026,Clostridium sp. AM27-31LB,56,3.4744113943818e-06,63.8,3.95864253033725e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. AM27-31LB,0,0,0,0,0,0,0,0,FALSE
122928,Norovirus norwalkense,55,3.41236833376784e-06,55,3.41236833376777e-06,0,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Norovirus,Norovirus norwalkense,0,0,0,0,0,0,0,0,FALSE
3025328,Pseudoalteromonas sp. CST3,54,3.35032527315388e-06,53.5,3.32031430575918e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. CST3,0,0,0,0,0,0,0,0,FALSE
157268,Helicobacter winghamensis,53,3.28828221253992e-06,53,3.28828221253985e-06,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter winghamensis,0,0,0,0,0,0,0,0,FALSE
1982626,Faecalibacillus intestinalis,52,3.22623915192596e-06,53.2,3.3002200705322e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Faecalibacillus,Faecalibacillus intestinalis,0,0,0,0,0,0,0,0,FALSE
915173,Faecalicoccus acidiformans,52,3.22623915192596e-06,64.1,3.97836590099404e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus acidiformans,0,0,0,0,0,0,0,0,FALSE
1971605,Faecalibacterium sp.,51,3.164196091312e-06,55.2,3.42372582753843e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium sp.,0,0,0,0,0,0,0,0,FALSE
2610896,Streptococcus sp. LPB0220,51,3.164196091312e-06,45.3,2.80989185379506e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. LPB0220,0,0,0,0,0,0,0,0,FALSE
2511171,Sporolactobacillus sp. THM19-2,50,3.10215303069804e-06,69,4.28207278692135e-06,Bacteria,Bacillota,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus sp. THM19-2,0,0,0,0,0,0,0,0,FALSE
2885351,Hominisplanchenecus faecis,50,3.10215303069804e-06,74.6,4.62993677601946e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hominisplanchenecus,Hominisplanchenecus faecis,0,0,0,0,0,0,0,0,FALSE
2267834,Parasaccharibacter sp. TMW 2.1884,50,3.10215303069804e-06,47.6,2.9552115178521e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Parasaccharibacter,Parasaccharibacter sp. TMW 2.1884,0,0,0,0,0,0,0,0,FALSE
2789289,Amycolatopsis sp. lyj-346,50,3.10215303069804e-06,57.5,3.56572945953117e-06,Bacteria,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. lyj-346,0,0,0,0,0,0,0,0,FALSE
60172,Penicillium solitum,49,3.04010997008408e-06,48.1,2.98326323947978e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium solitum,0,0,0,0,0,0,0,0,FALSE
155148,Lederbergvirus HK620,49,3.04010997008408e-06,49,3.04011548978103e-06,0,Uroviricota,Caudoviricetes,0,0,Lederbergvirus,Lederbergvirus HK620,0,0,0,0,0,0,0,0,FALSE
2949333,Ohessyouella blattaphilus,49,3.04010997008408e-06,49,3.04011002485133e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Ohessyouella,Ohessyouella blattaphilus,0,0,0,0,0,0,0,0,FALSE
3018255,Streptococcus sp. SS9,49,3.04010997008408e-06,52.6,3.26554154202938e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. SS9,0,0,0,0,0,0,0,0,FALSE
105841,Anaerostipes caccae,48,2.97806690947012e-06,47.8,2.96625552626824e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes caccae,0,0,0,0,0,0,0,0,FALSE
1735,Holdemanella biformis,48,2.97806690947012e-06,49.8,3.08764110459064e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,0,0,0,0,0,0,0,0,FALSE
491921,Megamonas rupellensis,47,2.91602384885616e-06,44.8,2.77704332749756e-06,Bacteria,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,0,0,0,0,0,0,0,0,FALSE
2841520,Anaerostipes sp. MSJ-23,47,2.91602384885616e-06,47,2.91708779369e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes sp. MSJ-23,0,0,0,0,0,0,0,0,FALSE
1392255,Aspergillus novofumigatus,47,2.91602384885616e-06,47.8,2.96728414144616e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus novofumigatus,0,0,0,0,0,0,0,0,FALSE
2480623,Epseptimavirus STG2,47,2.91602384885616e-06,44.7,2.7724053118001e-06,0,Uroviricota,Caudoviricetes,0,Demerecviridae,Epseptimavirus,Epseptimavirus STG2,0,0,0,0,0,0,0,0,FALSE
1258,Peptoniphilus asaccharolyticus,46,2.85398078824219e-06,47.1,2.9204750585046e-06,Bacteria,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus asaccharolyticus,0,0,0,0,0,0,0,0,FALSE
2049022,Catenibacterium sp.,46,2.85398078824219e-06,49.1,3.04629949111571e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Catenibacterium,Catenibacterium sp.,0,0,0,0,0,0,0,0,FALSE
338106,Alphatrevirus NC28,46,2.85398078824219e-06,45.8,2.84226925170371e-06,0,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Alphatrevirus,Alphatrevirus NC28,0,0,0,0,0,0,0,0,FALSE
2315463,Faecalibacterium sp. BCRC 81149,45,2.79193772762823e-06,47.8,2.96347047594125e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium sp. BCRC 81149,0,0,0,0,0,0,0,0,FALSE
5082,Penicillium roqueforti,45,2.79193772762823e-06,44.1,2.73615852474257e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium roqueforti,0,0,0,0,0,0,0,0,FALSE
1750560,Parabacteroides massiliensis,45,2.79193772762823e-06,47.6,2.95192562479441e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides massiliensis,0,0,0,0,0,0,0,0,FALSE
1841856,Bacteroides mediterraneensis,44,2.72989466701427e-06,53.6,3.32785850076045e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,0,0,0,0,0,0,0,0,FALSE
2293025,Clostridium sp. AM27-28,44,2.72989466701427e-06,48,2.97690183464904e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. AM27-28,0,0,0,0,0,0,0,0,FALSE
29845,Penicillium vulpinum,44,2.72989466701427e-06,44.4,2.7573712303351e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium vulpinum,0,0,0,0,0,0,0,0,FALSE
820,Bacteroides uniformis,43,2.66785160640031e-06,41.7,2.58796572023387e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0,0,0,0,0,0,0,0,FALSE
391612,Crocosphaera chwakensis,43,2.66785160640031e-06,42,2.60335709731837e-06,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Aphanothecaceae,Crocosphaera,Crocosphaera chwakensis,0,0,0,0,0,0,0,0,FALSE
1736,Eubacterium limosum,42,2.60580854578635e-06,47.9,2.97236689539861e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium limosum,0,0,0,0,0,0,0,0,FALSE
1495854,Brevundimonas sp. EAKA,42,2.60580854578635e-06,38.5,2.38874085193993e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. EAKA,0,0,0,0,0,0,0,0,FALSE
3155664,Micromonospora sp. NPDC050200,42,2.60580854578635e-06,42.1,2.61402541103015e-06,Bacteria,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. NPDC050200,0,0,0,0,0,0,0,0,FALSE
1313,Streptococcus pneumoniae,41,2.54376548517239e-06,37.4,2.317551036694e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,0,0,0,0,0,0,0,0,FALSE
1296538,Lactiplantibacillus mudanjiangensis,41,2.54376548517239e-06,49.2,3.04972576632479e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus mudanjiangensis,0,0,0,0,0,0,0,0,FALSE
3420548,Bariatricus sp. SGI.019,41,2.54376548517239e-06,41,2.54601608065215e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bariatricus,Bariatricus sp. SGI.019,0,0,0,0,0,0,0,0,FALSE
674529,Bacteroides faecis,40,2.48172242455843e-06,41.5,2.57721865682081e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecis,0,0,0,0,0,0,0,0,FALSE
676599,Stenotrophomonas panacihumi,40,2.48172242455843e-06,46.1,2.86324989776151e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas panacihumi,0,0,0,0,0,0,0,0,FALSE
33039,[Ruminococcus] torques,40,2.48172242455843e-06,40.3,2.50236711728211e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques,0,0,0,0,0,0,0,0,FALSE
195,Campylobacter coli,39,2.41967936394447e-06,39.7,2.46330113083331e-06,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,0,0,0,0,0,0,0,0,FALSE
2978683,Burkholderia orbicola,39,2.41967936394447e-06,44.6,2.76826950744065e-06,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia orbicola,0,0,0,0,0,0,0,0,FALSE
2292993,Clostridium sp. AF02-29,39,2.41967936394447e-06,38.5,2.38585507962076e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. AF02-29,0,0,0,0,0,0,0,0,FALSE
1882221,Novosphingobium sp. PY1,39,2.41967936394447e-06,42.8,2.65332637389154e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. PY1,0,0,0,0,0,0,0,0,FALSE
2763671,Jingyaoa shaoxingensis,39,2.41967936394447e-06,36.7,2.27949449408182e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Jingyaoa,Jingyaoa shaoxingensis,0,0,0,0,0,0,0,0,FALSE
1308,Streptococcus thermophilus,38,2.35763630333051e-06,42.5,2.6340143680803e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,0,0,0,0,0,0,0,0,FALSE
1755100,Fusobacterium gastrosuis,38,2.35763630333051e-06,38.3,2.37569926795474e-06,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gastrosuis,0,0,0,0,0,0,0,0,FALSE
665944,Klebsiella sp. 4_1_44FAA,38,2.35763630333051e-06,38,2.35764362423227e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. 4_1_44FAA,0,0,0,0,0,0,0,0,FALSE
556258,Bacteroides sp. D1,38,2.35763630333051e-06,38,2.35673772164567e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. D1,0,0,0,0,0,0,0,0,FALSE
