"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","best_hit_species","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","species_group_names"
671267,"Phocaeicola sartorii",316,1.98320240118114e-05,316.6,1.98683429356918e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola sartorii","0","0",0,0,0,0,0,"0"
2929489,"Faecalibacterium sp. IP-3-29",316,1.98320240118114e-05,379.4,2.38101753093459e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium sp. IP-3-29","0","0",0,0,0,0,0,"0"
2293021,"Clostridium sp. AF50-3",314,1.97065048724961e-05,376.7,2.36429199443913e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. AF50-3","0","0",0,0,0,0,0,"0"
1547,"Thomasclavelia ramosa",313,1.96437453028385e-05,312.1,1.95852394623668e-05,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Thomasclavelia","Thomasclavelia ramosa","0","0",0,0,0,0,0,"0"
2293114,"Parabacteroides sp. AF19-14",307,1.92671878848927e-05,284.4,1.78517249370091e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides sp. AF19-14","0","0",0,0,0,0,0,"0"
2292991,"Catenibacterium sp. AM22-15",301,1.88906304669469e-05,304.5,1.91116099258479e-05,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","Catenibacterium sp. AM22-15","0","0",0,0,0,0,0,"0"
85831,"Bacteroides acidifaciens",299,1.87651113276316e-05,351.7,2.20720415493646e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides acidifaciens","0","0",0,0,0,0,0,"0"
2981794,"Roseburia amylophila",299,1.87651113276316e-05,310.3,1.94763334594309e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia amylophila","0","0",0,0,0,0,0,"0"
1328,"Streptococcus anginosus",293,1.83885539096858e-05,407.1,2.55467199704218e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus anginosus","0","0",0,0,0,0,0,"0"
310298,"Phocaeicola coprocola",290,1.82002752007129e-05,281.2,1.76492965304735e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola coprocola","0","0",0,0,0,0,0,"0"
188913,"Cetobacterium somerae",287,1.80119964917401e-05,287.1,1.80202239797726e-05,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium somerae","0","0",0,0,0,0,0,"0"
1882272,"Penicillium samsonianum",280,1.75726795041366e-05,259.6,1.62898469522916e-05,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium samsonianum","0","0",0,0,0,0,0,"0"
1572753,"Berlinvirus P483",278,1.74471603648214e-05,279.5,1.75438632754692e-05,"0","Uroviricota","Caudoviricetes","Autographivirales","Autotranscriptaviridae","Berlinvirus","Berlinvirus P483","0","0",0,0,0,0,0,"0"
411483,"Faecalibacterium duncaniae",273,1.71333625165332e-05,307.8,1.93192910422716e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium duncaniae","0","0",0,0,0,0,0,"0"
197,"Campylobacter jejuni",271,1.7007843377218e-05,277.3,1.74041360100844e-05,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter jejuni","0","0",0,0,0,0,0,"0"
2929491,"Faecalibacterium wellingii",271,1.7007843377218e-05,344.5,2.16215963945905e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium wellingii","0","0",0,0,0,0,0,"0"
1965659,"Blautia sp. An81",264,1.65685263896145e-05,270.8,1.69960145400067e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia sp. An81","0","0",0,0,0,0,0,"0"
10843,"Gequatrovirus G4",257,1.61292094020111e-05,257,1.61292094020108e-05,"0","Phixviricota","Malgrandaviricetes","Petitvirales","Microviridae","Gequatrovirus","Gequatrovirus G4","0","0",0,0,0,0,0,"0"
2763023,"Bacteroides hominis",255,1.60036902626959e-05,234.9,1.47417912124543e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides hominis","0","0",0,0,0,0,0,"0"
2763028,"Blautia intestinalis",250,1.56898924144077e-05,212.9,1.33607069421735e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia intestinalis","0","0",0,0,0,0,0,"0"
1262980,"Veillonella sp. CAG:933",249,1.56271328447501e-05,234.2,1.47009110637581e-05,"Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella sp. CAG:933","0","0",0,0,0,0,0,"0"
2496633,"Porprismacovirus humas4",243,1.52505754268043e-05,243,1.5250575426804e-05,"0","Cressdnaviricota","Arfiviricetes","Cremevirales","Smacoviridae","Porprismacovirus","Porprismacovirus humas4","0","0",0,0,0,0,0,"0"
2886925,"Enquatrovirus N4",240,1.50622967178314e-05,240,1.50622967178311e-05,"0","Uroviricota","Caudoviricetes","0","Schitoviridae","Enquatrovirus","Enquatrovirus N4","0","0",0,0,0,0,0,"0"
1318,"Streptococcus parasanguinis",239,1.49995371481738e-05,249.6,1.56643277850143e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus parasanguinis","0","0",0,0,0,0,0,"0"
2488596,"Dhillonvirus PNS1",239,1.49995371481738e-05,268.4,1.68462658439248e-05,"0","Uroviricota","Caudoviricetes","0","0","Dhillonvirus","Dhillonvirus PNS1","0","0",0,0,0,0,0,"0"
1851428,"Faecalibacterium longum",233,1.4622979730228e-05,274.2,1.72069570341061e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium longum","0","0",0,0,0,0,0,"0"
0,"unknown genome; accession ID isNZ_JAQEUC010000002.1",230,1.44347010212551e-05,230.7,1.44778606777934e-05,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,"0"
5083,"Penicillium canescens",228,1.43091818819398e-05,224,1.40605715670473e-05,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium canescens","0","0",0,0,0,0,0,"0"
3420548,"Bariatricus sp. SGI.019",228,1.43091818819398e-05,228.2,1.43214473971383e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Bariatricus","Bariatricus sp. SGI.019","0","0",0,0,0,0,0,"0"
105843,"Anaerobutyricum soehngenii",226,1.41836627426246e-05,218.4,1.37051474243917e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum soehngenii","0","0",0,0,0,0,0,"0"
1930509,"Husavirus sp.",226,1.41836627426246e-05,226,1.41836627426243e-05,"0","Pisuviricota","Pisoniviricetes","Picornavirales","0","Husavirus","Husavirus sp.","0","0",0,0,0,0,0,"0"
1981500,"Vequintavirus V18",224,1.40581436033093e-05,224,1.40596618100027e-05,"0","Uroviricota","Caudoviricetes","0","0","Vequintavirus","Vequintavirus V18","0","0",0,0,0,0,0,"0"
60172,"Penicillium solitum",223,1.39953840336517e-05,224.8,1.41056934682642e-05,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium solitum","0","0",0,0,0,0,0,"0"
1567028,"Gaprivervirus vr25",218,1.36815861853635e-05,218,1.36841297823525e-05,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Gaprivervirus","Gaprivervirus vr25","0","0",0,0,0,0,0,"0"
2565517,"Epseptimavirus Sds2",218,1.36815861853635e-05,185.1,1.16139155238361e-05,"0","Uroviricota","Caudoviricetes","0","Demerecviridae","Epseptimavirus","Epseptimavirus Sds2","0","0",0,0,0,0,0,"0"
910310,"Turicibacter sp. HGF1",217,1.36188266157059e-05,220.3,1.38261281693979e-05,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter sp. HGF1","0","0",0,0,0,0,0,"0"
154046,"Hungatella hathewayi",216,1.35560670460483e-05,207.4,1.30142293941258e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Hungatella","Hungatella hathewayi","0","0",0,0,0,0,0,"0"
858632,"Streptomyces sp. JV178",215,1.34933074763906e-05,171.2,1.0746239053381e-05,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. JV178","0","0",0,0,0,0,0,"0"
2320086,"Parabacteroides sp. CH2-D42-20",212,1.33050287674177e-05,214.5,1.34646470065097e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides sp. CH2-D42-20","0","0",0,0,0,0,0,"0"
2029671,"Skunavirus sv66901",208,1.30539904887872e-05,202,1.26744684592518e-05,"0","Uroviricota","Caudoviricetes","0","0","Skunavirus","Skunavirus sv66901","0","0",0,0,0,0,0,"0"
1495285,"Tequatrovirus e112",203,1.27401926404991e-05,211,1.32418224258795e-05,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tequatrovirus","Tequatrovirus e112","0","0",0,0,0,0,0,"0"
2293132,"Roseburia sp. AF25-13LB",203,1.27401926404991e-05,241.4,1.5152571966118e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia sp. AF25-13LB","0","0",0,0,0,0,0,"0"
410072,"Coprococcus comes",201,1.26146735011838e-05,181.4,1.13817364114186e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus comes","0","0",0,0,0,0,0,"0"
3438747,"Blautia sp. HCP3S3_H10_2",198,1.24263947922109e-05,225.3,1.41378473059033e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia sp. HCP3S3_H10_2","0","0",0,0,0,0,0,"0"
1920491,"Pseudomonas sp. FSL W5-0203",198,1.24263947922109e-05,183.9,1.1540938172372e-05,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. FSL W5-0203","0","0",0,0,0,0,0,"0"
2787080,"Bacteroides sp. D55t1_190419_B8",197,1.23636352225533e-05,205.9,1.29215815013801e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. D55t1_190419_B8","0","0",0,0,0,0,0,"0"
3231324,"Enterococcus sp. C63",193,1.21125969439228e-05,227.4,1.42723594858499e-05,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus sp. C63","0","0",0,0,0,0,0,"0"
2758418,"Anaerostipes sp. Marseille-Q3525",191,1.19870778046075e-05,209.7,1.31625162008372e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes sp. Marseille-Q3525","0","0",0,0,0,0,0,"0"
2763027,"Blautia difficilis",189,1.18615586652922e-05,188.5,1.18303592650974e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia difficilis","0","0",0,0,0,0,0,"0"
1870993,"Coprococcus phoceensis",189,1.18615586652922e-05,190.7,1.19660046196516e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus phoceensis","0","0",0,0,0,0,0,"0"
1147150,"Nochtlivirus mEp235",188,1.17987990956346e-05,186.7,1.17189891157587e-05,"0","Uroviricota","Caudoviricetes","0","0","Nochtlivirus","Nochtlivirus mEp235","0","0",0,0,0,0,0,"0"
1903263,"Traorella massiliensis",187,1.1736039525977e-05,187.1,1.17453965438842e-05,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Traorella","Traorella massiliensis","0","0",0,0,0,0,0,"0"
3144490,"Blautia sp. 1033sp1_1033st1_G9_1033SCRN_220408",187,1.1736039525977e-05,209.4,1.31405901404664e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia sp. 1033sp1_1033st1_G9_1033SCRN_220408","0","0",0,0,0,0,0,"0"
301302,"Roseburia faecis",187,1.1736039525977e-05,198.4,1.24504078321645e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis","0","0",0,0,0,0,0,"0"
286142,"uncultured Catenibacterium sp.",181,1.13594821080312e-05,195.8,1.22897847575305e-05,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","uncultured Catenibacterium sp.","0","0",0,0,0,0,0,"0"
2584646,"Faecalibacterium sp. BIOML-A2",181,1.13594821080312e-05,214.6,1.34692274434211e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium sp. BIOML-A2","0","0",0,0,0,0,0,"0"
1247113,"Astrovirus VA4",178,1.11712033990583e-05,178,1.11712033990581e-05,"0","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae","0","Astrovirus VA4","0","0",0,0,0,0,0,"0"
1867125,"Protoparvovirus primate3",178,1.11712033990583e-05,178,1.11712033990581e-05,"0","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Protoparvovirus","Protoparvovirus primate3","0","0",0,0,0,0,0,"0"
2293107,"Eubacterium sp. AF34-35BH",178,1.11712033990583e-05,177.6,1.11482991794526e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium sp. AF34-35BH","0","0",0,0,0,0,0,"0"
2883209,"Enterocloster sp. 210928-DFI.2.20",174,1.09201651204278e-05,177.3,1.11277061275925e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster sp. 210928-DFI.2.20","0","0",0,0,0,0,0,"0"
2003188,"Parolsenella catena",170,1.06691268417972e-05,170,1.06691488563397e-05,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parolsenella","Parolsenella catena","0","0",0,0,0,0,0,"0"
2763065,"Ruminococcus hominis",168,1.0543607702482e-05,179.1,1.1239930223219e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus hominis","0","0",0,0,0,0,0,"0"
1735,"Holdemanella biformis",167,1.04808481328244e-05,195.9,1.22929972627786e-05,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis","0","0",0,0,0,0,0,"0"
39483,"Faecalitalea cylindroides",166,1.04180885631667e-05,173.8,1.09100779413606e-05,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","Faecalitalea cylindroides","0","0",0,0,0,0,0,"0"
2029675,"Skunavirus sv96403",165,1.03553289935091e-05,180.6,1.13346824106532e-05,"0","Uroviricota","Caudoviricetes","0","0","Skunavirus","Skunavirus sv96403","0","0",0,0,0,0,0,"0"
3030638,"Faecalibacterium taiwanense",164,1.02925694238515e-05,214.4,1.34587238697701e-05,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium taiwanense","0","0",0,0,0,0,0,"0"
1415628,"Gyrovirus homsa2",164,1.02925694238515e-05,164,1.02925694238512e-05,"0","Commensaviricota","Cardeaviricetes","Sanitavirales","Anelloviridae","Gyrovirus","Gyrovirus homsa2","0","0",0,0,0,0,0,"0"
879819,"Cutaneotrichosporon oleaginosum",163,1.02298098541938e-05,126.4,7.93209415857898e-06,"Eukaryota","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon oleaginosum","0","0",0,0,0,0,0,"0"
1912897,"Blautia argi",163,1.02298098541938e-05,167.1,1.0487037739075e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia argi","0","0",0,0,0,0,0,"0"
2763672,"Simiaoa sunii",162,1.01670502845362e-05,170,1.06690066702827e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Simiaoa","Simiaoa sunii","0","0",0,0,0,0,0,"0"
1397112,"Patiriisocius marinus",160,1.00415311452209e-05,168.7,1.05859456440616e-05,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Patiriisocius","Patiriisocius marinus","0","0",0,0,0,0,0,"0"
2292346,"Dorea sp. AM58-8",160,1.00415311452209e-05,166.5,1.04486538376238e-05,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea sp. AM58-8","0","0",0,0,0,0,0,"0"
851,"Fusobacterium nucleatum",158,9.91601200590568e-06,141,8.84870394395903e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium nucleatum","0","0",0,0,0,0,0,"0"
65958,"Komagataeibacter oboediens",158,9.91601200590568e-06,158,9.91601397270412e-06,"Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Komagataeibacter","Komagataeibacter oboediens","0","0",0,0,0,0,0,"0"
3086176,"Aeromonas genomosp. paramedia",157,9.85325243624804e-06,157,9.85258570564845e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas genomosp. paramedia","0","0",0,0,0,0,0,"0"
1297123,"Mycobacterium leprae",156,9.79049286659041e-06,152.9,9.5947145706678e-06,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium leprae","0","0",0,0,0,0,0,"0"
626929,"Bacteroides clarus",155,9.72773329693278e-06,154.7,9.71096000617312e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides clarus","0","0",0,0,0,0,0,"0"
2849174,"Bacteroides sp. MSK.20.82",153,9.60221415761752e-06,133.6,8.38485919917597e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. MSK.20.82","0","0",0,0,0,0,0,"0"
2981787,"Dorea acetigenes",152,9.53945458795989e-06,158.1,9.92109261559513e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea acetigenes","0","0",0,0,0,0,0,"0"
3420949,"Kitasatospora sp. LaBMicrA B282",150,9.41393544864463e-06,131.2,8.23500663983708e-06,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Kitasatospora","Kitasatospora sp. LaBMicrA B282","0","0",0,0,0,0,0,"0"
1544364,"Microviridae IME-16",145,9.10013760035647e-06,145,9.10013760035628e-06,"0","Phixviricota","Malgrandaviricetes","Petitvirales","Microviridae","0","Microviridae IME-16","0","0",0,0,0,0,0,"0"
2890409,"Candidatus Nitrotoga sp. M5",144,9.03737803069884e-06,165.5,1.03845731519259e-05,"Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Candidatus Nitrotoga","Candidatus Nitrotoga sp. M5","0","0",0,0,0,0,0,"0"
1796613,"Bacteroides caecimuris",143,8.97461846104121e-06,126.4,7.93204604062223e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caecimuris","0","0",0,0,0,0,0,"0"
1415627,"Gyrovirus homsa4",143,8.97461846104121e-06,143,8.97461846104102e-06,"0","Commensaviricota","Cardeaviricetes","Sanitavirales","Anelloviridae","Gyrovirus","Gyrovirus homsa4","0","0",0,0,0,0,0,"0"
574930,"Parabacteroides gordonii",141,8.84909932172595e-06,138.5,8.693006145689e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides gordonii","0","0",0,0,0,0,0,"0"
2315629,"Tlsvirus blueshaddow",139,8.72358018241069e-06,139,8.72323847485686e-06,"0","Uroviricota","Caudoviricetes","0","Drexlerviridae","Tlsvirus","Tlsvirus blueshaddow","0","0",0,0,0,0,0,"0"
3003646,"Streptococcus sp. 27098_8_74",138,8.66082061275306e-06,145.7,9.14271549925279e-06,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. 27098_8_74","0","0",0,0,0,0,0,"0"
2763049,"Hungatella sp. L36",138,8.66082061275306e-06,139.8,8.77601203802335e-06,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Hungatella","Hungatella sp. L36","0","0",0,0,0,0,0,"0"
1683,"Bifidobacterium angulatum",137,8.59806104309543e-06,135.1,8.47824109910306e-06,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium angulatum","0","0",0,0,0,0,0,"0"
2583452,"Amedibacterium intestinale",137,8.59806104309543e-06,138.6,8.70139700909239e-06,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacterium","Amedibacterium intestinale","0","0",0,0,0,0,0,"0"
682382,"HMO Astrovirus A",137,8.59806104309543e-06,137,8.59806104309524e-06,"0","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae","Mamastrovirus","HMO Astrovirus A","0","0",0,0,0,0,0,"0"
2681630,"Eganvirus ev186",136,8.5353014734378e-06,136,8.53382037732593e-06,"0","Uroviricota","Caudoviricetes","0","Peduoviridae","Eganvirus","Eganvirus ev186","0","0",0,0,0,0,0,"0"
1595998,"Human smacovirus 1",135,8.47254190378017e-06,135,8.47254190377999e-06,"0","Cressdnaviricota","Arfiviricetes","Cremevirales","Smacoviridae","Huchismacovirus","Human smacovirus 1","0","0",0,0,0,0,0,"0"
666,"Vibrio cholerae",134,8.40978233412254e-06,134.7,8.45286830105642e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae","0","0",0,0,0,0,0,"0"
416450,"Penicillium antarcticum",133,8.3470227644649e-06,134.3,8.43011057232646e-06,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium antarcticum","0","0",0,0,0,0,0,"0"
1501392,"Coprobacter secundus",133,8.3470227644649e-06,133.3,8.36274766008219e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","Coprobacter secundus","0","0",0,0,0,0,0,"0"
574649,"Agrococcus terreus",133,8.3470227644649e-06,143.1,8.98021164265864e-06,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agrococcus","Agrococcus terreus","0","0",0,0,0,0,0,"0"
1529,"Clostridium cadaveris",132,8.28426319480727e-06,132,8.28524964746934e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium cadaveris","0","0",0,0,0,0,0,"0"
1841855,"Bacteroides bouchesdurhonensis",132,8.28426319480727e-06,137.5,8.63120109055796e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides bouchesdurhonensis","0","0",0,0,0,0,0,"0"
742917,"Cyclovirus manukha",130,8.15874405549201e-06,130,8.15874405549184e-06,"0","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","Cyclovirus","Cyclovirus manukha","0","0",0,0,0,0,0,"0"
2024334,"Ceduovirus cv05802",128,8.03322491617675e-06,128,8.0331836572955e-06,"0","Uroviricota","Caudoviricetes","0","0","Ceduovirus","Ceduovirus cv05802","0","0",0,0,0,0,0,"0"
2293045,"Clostridium sp. OM05-9",120,7.5311483589157e-06,128.2,8.04476255649362e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. OM05-9","0","0",0,0,0,0,0,"0"
3141185,"Faecalibacterium sp. i25-0019-C1",120,7.5311483589157e-06,120.7,7.57240598841305e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium sp. i25-0019-C1","0","0",0,0,0,0,0,"0"
2302957,"Faecalibacterium sp. AM43-5AT",120,7.5311483589157e-06,122.2,7.66706729659459e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium sp. AM43-5AT","0","0",0,0,0,0,0,"0"
1297617,"Intestinimonas butyriciproducens",118,7.40562921960044e-06,147.9,9.28377562480041e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","0","Intestinimonas","Intestinimonas butyriciproducens","0","0",0,0,0,0,0,"0"
2681617,"Byrnievirus HK97",117,7.34286964994281e-06,118,7.40664936735593e-06,"0","Uroviricota","Caudoviricetes","0","0","Byrnievirus","Byrnievirus HK97","0","0",0,0,0,0,0,"0"
2478954,"Catenibacterium sp. co_0103",115,7.21735051062755e-06,118.1,7.40921143889513e-06,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","Catenibacterium sp. co_0103","0","0",0,0,0,0,0,"0"
2997294,"Gemmiger qucibialis",114,7.15459094096992e-06,145,9.10200297167292e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","0","Gemmiger","Gemmiger qucibialis","0","0",0,0,0,0,0,"0"
2511171,"Sporolactobacillus sp. THM19-2",113,7.09183137131229e-06,95.2,5.97349973494701e-06,"Bacteria","Bacillota","Bacilli","Bacillales","Sporolactobacillaceae","Sporolactobacillus","Sporolactobacillus sp. THM19-2","0","0",0,0,0,0,0,"0"
2231342,"Epseptimavirus S113",112,7.02907180165466e-06,157.2,9.86641450236221e-06,"0","Uroviricota","Caudoviricetes","0","Demerecviridae","Epseptimavirus","Epseptimavirus S113","0","0",0,0,0,0,0,"0"
29466,"Veillonella parvula",111,6.96631223199703e-06,110.7,6.94981479703321e-06,"Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella parvula","0","0",0,0,0,0,0,"0"
2844219,"Peduovirus P24A7b",110,6.90355266233939e-06,110,6.9039002126354e-06,"0","Uroviricota","Caudoviricetes","0","Peduoviridae","Peduovirus","Peduovirus P24A7b","0","0",0,0,0,0,0,"0"
2957767,"Vibrio sp. Y28_XK_CS4",110,6.90355266233939e-06,114.4,7.17969916575862e-06,"Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. Y28_XK_CS4","0","0",0,0,0,0,0,"0"
2480623,"Epseptimavirus STG2",110,6.90355266233939e-06,153.9,9.65998080745399e-06,"0","Uroviricota","Caudoviricetes","0","Demerecviridae","Epseptimavirus","Epseptimavirus STG2","0","0",0,0,0,0,0,"0"
