TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,best_hit_species,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,species_group_names,blast_validated
716544,Waddlia chondrophila,126,7.89553431085897e-06,130.6,8.18563572937582e-06,Bacteria,Chlamydiota,Chlamydiia,Parachlamydiales,Waddliaceae,Waddlia,Waddlia chondrophila,0,0,0,0,0,0,0,0,FALSE
2316726,Corallococcus sicarius,126,7.89553431085897e-06,130.6,8.1811766042295e-06,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Corallococcus,Corallococcus sicarius,0,0,0,0,0,0,0,0,FALSE
821,Phocaeicola vulgatus,125,7.83287134013786e-06,123.3,7.7283045613152e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0,0,0,0,0,0,0,0,FALSE
2927224,Akkermansia massiliensis,125,7.83287134013786e-06,123.7,7.74965862573183e-06,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia massiliensis,0,0,0,0,0,0,0,0,FALSE
2975324,Streptococcus sp. FSL R7-0248,125,7.83287134013786e-06,143.6,8.99729504587383e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. FSL R7-0248,0,0,0,0,0,0,0,0,FALSE
169435,Anaerotruncus colihominis,124,7.77020836941676e-06,141.7,8.87720632463191e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus colihominis,0,0,0,0,0,0,0,0,FALSE
2316025,Mediterraneibacter butyricigenes,123,7.70754539869566e-06,150.5,9.4285700832445e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter butyricigenes,0,0,0,0,0,0,0,0,FALSE
301302,Roseburia faecis,120,7.51955648653235e-06,116.8,7.31979643824588e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,0,0,0,0,0,0,0,0,FALSE
3018253,Streptococcus sp. SS4,120,7.51955648653235e-06,151.8,9.51444617978194e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. SS4,0,0,0,0,0,0,0,0,FALSE
1341132,Aspergillus welwitschiae,119,7.45689351581125e-06,131.4,8.23329421192634e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus welwitschiae,0,0,0,0,0,0,0,0,FALSE
2292993,Clostridium sp. AF02-29,118,7.39423054509014e-06,114.6,7.17859453786744e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. AF02-29,0,0,0,0,0,0,0,0,FALSE
3138491,Aeromonas sp. s7(2024),117,7.33156757436904e-06,122.6,7.68307247826107e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. s7(2024),0,0,0,0,0,0,0,0,FALSE
1522,[Clostridium] innocuum,115,7.20624163292683e-06,122,7.64624726237982e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,[Clostridium] innocuum,0,0,0,0,0,0,0,0,FALSE
60171,Penicillium verrucosum,114,7.14357866220573e-06,122.1,7.65306139355132e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium verrucosum,0,0,0,0,0,0,0,0,FALSE
1737424,Blautia massiliensis (ex Durand et al. 2017),113,7.08091569148463e-06,103.8,6.50298453493034e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia massiliensis (ex Durand et al. 2017),0,0,0,0,0,0,0,0,FALSE
1305,Streptococcus sanguinis,112,7.01825272076353e-06,110.5,6.92402780371105e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0,0,0,0,0,0,0,0,FALSE
2763028,Blautia intestinalis,111,6.95558975004242e-06,141.5,8.86504180599679e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia intestinalis,0,0,0,0,0,0,0,0,FALSE
3458240,unknown genome; accession ID isNZ_JBQSUN010000001.1,111,6.95558975004242e-06,112.4,7.0402142092105e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3458240,unknown genome; accession ID isNZ_JBQSUN010000001.1,111,6.95558975004242e-06,112.4,7.0402142092105e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3458240,unknown genome; accession ID isNZ_JBQSUN010000001.1,111,6.95558975004242e-06,112.4,7.0402142092105e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3458240,unknown genome; accession ID isNZ_JBQSUN010000001.1,111,6.95558975004242e-06,112.4,7.0402142092105e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3458240,unknown genome; accession ID isNZ_JBQSUN010000001.1,111,6.95558975004242e-06,112.4,7.0402142092105e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
328814,Alistipes shahii,110,6.89292677932132e-06,122,7.64193749721728e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,0,0,0,0,0,0,0,0,FALSE
767769,Aspergillus brasiliensis,110,6.89292677932132e-06,110.9,6.94665660725013e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus brasiliensis,0,0,0,0,0,0,0,0,FALSE
684066,Streptococcus lactarius,109,6.83026380860022e-06,112.6,7.05610684043828e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus lactarius,0,0,0,0,0,0,0,0,FALSE
457387,Bacteroides sp. 1_1_30,108,6.76760083787911e-06,109.4,6.85517630100281e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 1_1_30,0,0,0,0,0,0,0,0,FALSE
1874589,Skunavirus sv3R16S,107,6.70493786715801e-06,110.8,6.94220971008085e-06,0,Uroviricota,Caudoviricetes,0,0,Skunavirus,Skunavirus sv3R16S,0,0,0,0,0,0,0,0,FALSE
33039,[Ruminococcus] torques,106,6.64227489643691e-06,155.4,9.73532690115323e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques,0,0,0,0,0,0,0,0,FALSE
358743,Enterocloster citroniae,105,6.57961192571581e-06,112.6,7.05367945228201e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,0,0,0,0,0,0,0,0,FALSE
2943492,Corynebacterium intestinale,105,6.57961192571581e-06,105,6.5795857437162e-06,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium intestinale,0,0,0,0,0,0,0,0,FALSE
165179,Segatella copri,104,6.5169489549947e-06,103.6,6.48956949759965e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,0,0,0,0,0,0,0,0,FALSE
2762571,Streptococcus sp. 9.1,101,6.32896004283139e-06,115.3,7.22705297911785e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 9.1,0,0,0,0,0,0,0,0,FALSE
44273,Lactococcus sp.,99,6.20363410138919e-06,124.3,7.79210508030514e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus sp.,0,0,0,0,0,0,0,0,FALSE
2293033,Clostridium sp. AM46-21,99,6.20363410138919e-06,121.5,7.61404123180656e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. AM46-21,0,0,0,0,0,0,0,0,FALSE
3159658,Salmonella sp. s52026,99,6.20363410138919e-06,113.5,7.11493011166502e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella sp. s52026,0,0,0,0,0,0,0,0,FALSE
2293103,Eubacterium sp. AF15-50,96,6.01564518922588e-06,96.9,6.07433567444766e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium sp. AF15-50,0,0,0,0,0,0,0,0,FALSE
1415627,Gyrovirus homsa4,95,5.95298221850478e-06,95,5.95298221850479e-06,0,Commensaviricota,Cardeaviricetes,Sanitavirales,Anelloviridae,Gyrovirus,Gyrovirus homsa4,0,0,0,0,0,0,0,0,FALSE
213775,Lactococcus virus jj50,93,5.82765627706257e-06,102.3,6.40848391133249e-06,0,Uroviricota,Caudoviricetes,0,0,Skunavirus,Lactococcus virus jj50,0,0,0,0,0,0,0,0,FALSE
1282,Staphylococcus epidermidis,91,5.70233033562036e-06,92.7,5.80834503318088e-06,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,0,0,0,0,0,0,0,0,FALSE
1247113,Astrovirus VA4,91,5.70233033562036e-06,91,5.70233033562037e-06,0,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,0,Astrovirus VA4,0,0,0,0,0,0,0,0,FALSE
2507160,Aminipila luticellarii,88,5.51434142345706e-06,88,5.51434153171558e-06,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Aminipila,Aminipila luticellarii,0,0,0,0,0,0,0,0,FALSE
1905700,Brucella sp. CMUL 036,86,5.38901548201485e-06,83.7,5.24437525996634e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella sp. CMUL 036,0,0,0,0,0,0,0,0,FALSE
2584624,Blautia sp. BIOML-A1,86,5.38901548201485e-06,89.7,5.617881314715e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. BIOML-A1,0,0,0,0,0,0,0,0,FALSE
504,Kingella kingae,83,5.20102656985154e-06,83,5.20102656985155e-06,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Kingella kingae,0,0,0,0,0,0,0,0,FALSE
2789289,Amycolatopsis sp. lyj-346,83,5.20102656985154e-06,80.5,5.04589294807028e-06,Bacteria,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. lyj-346,0,0,0,0,0,0,0,0,FALSE
672,Vibrio vulnificus,82,5.13836359913044e-06,73.2,4.5843718030997e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio vulnificus,0,0,0,0,0,0,0,0,FALSE
1796622,Extibacter muris,81,5.07570062840934e-06,81,5.07585644651488e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Extibacter,Extibacter muris,0,0,0,0,0,0,0,0,FALSE
1637502,Odoribacter sp. N15.MGS-14,81,5.07570062840934e-06,76.3,4.78132213348301e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter sp. N15.MGS-14,0,0,0,0,0,0,0,0,FALSE
3025328,Pseudoalteromonas sp. CST3,81,5.07570062840934e-06,78.1,4.89179766834989e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. CST3,0,0,0,0,0,0,0,0,FALSE
1965233,Odoribacter sp.,81,5.07570062840934e-06,81.6,5.1151877101393e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter sp.,0,0,0,0,0,0,0,0,FALSE
2292441,Paratractidigestivibacter faecalis,80,5.01303765768823e-06,83.6,5.23937341930605e-06,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Paratractidigestivibacter,Paratractidigestivibacter faecalis,0,0,0,0,0,0,0,0,FALSE
1147145,Kwaitsingvirus HK446,79,4.95037468696713e-06,77.7,4.87053267577303e-06,0,Uroviricota,Caudoviricetes,0,0,Kwaitsingvirus,Kwaitsingvirus HK446,0,0,0,0,0,0,0,0,FALSE
1518575,Burkina Faso astrovirus,79,4.95037468696713e-06,79,4.95037468696714e-06,0,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Burkina Faso astrovirus,0,0,0,0,0,0,0,0,FALSE
39485,Lachnospira eligens,77,4.82504874552492e-06,90.4,5.6655863501484e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,0,0,0,0,0,0,0,0,FALSE
2836105,Dhillonvirus sponge,77,4.82504874552492e-06,89.6,5.61683758159953e-06,0,Uroviricota,Caudoviricetes,0,0,Dhillonvirus,Dhillonvirus sponge,0,0,0,0,0,0,0,0,FALSE
1261,Peptostreptococcus anaerobius,76,4.76238577480382e-06,75.6,4.73686480533265e-06,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius,0,0,0,0,0,0,0,0,FALSE
3112950,Sphingomonas sp. MJ1 (PH-R8),76,4.76238577480382e-06,76.1,4.77062872774495e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. MJ1 (PH-R8),0,0,0,0,0,0,0,0,FALSE
28025,Bifidobacterium animalis,75,4.69972280408272e-06,74.9,4.69589314458475e-06,Bacteria,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,0,0,0,0,0,0,0,0,FALSE
2024339,Ceduovirus cv62403,74,4.63705983336161e-06,74.6,4.6737544602869e-06,0,Uroviricota,Caudoviricetes,0,0,Ceduovirus,Ceduovirus cv62403,0,0,0,0,0,0,0,0,FALSE
2293132,Roseburia sp. AF25-13LB,74,4.63705983336161e-06,68,4.25807318560852e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia sp. AF25-13LB,0,0,0,0,0,0,0,0,FALSE
1512,[Clostridium] symbiosum,73,4.57439686264051e-06,70.2,4.39949960122253e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Otoolea,[Clostridium] symbiosum,0,0,0,0,0,0,0,0,FALSE
2815806,Waltera sp.,73,4.57439686264051e-06,79.4,4.97237438551261e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Waltera,Waltera sp.,0,0,0,0,0,0,0,0,FALSE
2883207,Dorea sp. 210702-DFI.3.125,72,4.51173389191941e-06,80.5,5.04212999120605e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea sp. 210702-DFI.3.125,0,0,0,0,0,0,0,0,FALSE
2606629,Floccifex porci,71,4.44907092119831e-06,78.7,4.92927736335469e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Floccifex,Floccifex porci,0,0,0,0,0,0,0,0,FALSE
1141139,Vectrevirus ACGC91,71,4.44907092119831e-06,71,4.44907092119831e-06,0,Uroviricota,Caudoviricetes,Autographivirales,Autosignataviridae,Vectrevirus,Vectrevirus ACGC91,0,0,0,0,0,0,0,0,FALSE
2762566,Streptococcus sp. 21.1,71,4.44907092119831e-06,86.9,5.44295176616601e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 21.1,0,0,0,0,0,0,0,0,FALSE
1613,Limosilactobacillus fermentum,70,4.3864079504772e-06,63.1,3.95234094613777e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,0,0,0,0,0,0,0,0,FALSE
1118059,Kallipyga massiliensis,70,4.3864079504772e-06,70.4,4.40959816431123e-06,Bacteria,Bacillota,Tissierellia,0,0,Kallipyga,Kallipyga massiliensis,0,0,0,0,0,0,0,0,FALSE
1234680,Streptococcus rubneri,70,4.3864079504772e-06,62.7,3.927581126015e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus rubneri,0,0,0,0,0,0,0,0,FALSE
477641,Modestobacter marinus,70,4.3864079504772e-06,78,4.88825099158597e-06,Bacteria,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,Modestobacter,Modestobacter marinus,0,0,0,0,0,0,0,0,FALSE
2603894,Methylobacterium sp. WL64,68,4.261082009035e-06,64,4.00953722099581e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp. WL64,0,0,0,0,0,0,0,0,FALSE
2049040,Roseburia sp.,68,4.261082009035e-06,72.9,4.56583399603103e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia sp.,0,0,0,0,0,0,0,0,FALSE
2584640,Eggerthella sp. BIOML-A3,68,4.261082009035e-06,69.3,4.34267459357595e-06,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella sp. BIOML-A3,0,0,0,0,0,0,0,0,FALSE
1296538,Lactiplantibacillus mudanjiangensis,67,4.19841903831389e-06,65.7,4.11719105947023e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus mudanjiangensis,0,0,0,0,0,0,0,0,FALSE
2021738,Hudisavirus sp.,67,4.19841903831389e-06,67,4.1984190383139e-06,0,0,0,0,0,0,Hudisavirus sp.,0,0,0,0,0,0,0,0,FALSE
990718,uncultured Phocaeicola sp.,66,4.13575606759279e-06,65.5,4.10476891209067e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,uncultured Phocaeicola sp.,0,0,0,0,0,0,0,0,FALSE
2732864,Modestobacter italicus,66,4.13575606759279e-06,66.6,4.17075769594826e-06,Bacteria,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,Modestobacter,Modestobacter italicus,0,0,0,0,0,0,0,0,FALSE
2267834,Parasaccharibacter sp. TMW 2.1884,64,4.01043012615059e-06,58.7,3.68121189266841e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Parasaccharibacter,Parasaccharibacter sp. TMW 2.1884,0,0,0,0,0,0,0,0,FALSE
1316412,Streptococcus sp. HSISS3,64,4.01043012615059e-06,66.7,4.18050927482836e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISS3,0,0,0,0,0,0,0,0,FALSE
1511807,Rosavirus acaliforni,64,4.01043012615059e-06,64,4.01043012615059e-06,0,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Rosavirus,Rosavirus acaliforni,0,0,0,0,0,0,0,0,FALSE
2763049,Hungatella sp. L36,64,4.01043012615059e-06,67.1,4.20549406827223e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella sp. L36,0,0,0,0,0,0,0,0,FALSE
1912855,Faecalimonas umbilicata,63,3.94776715542948e-06,69.3,4.3441643097897e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalimonas,Faecalimonas umbilicata,0,0,0,0,0,0,0,0,FALSE
2584641,Eggerthella sp. BIOML-A4,63,3.94776715542948e-06,60.2,3.77122474849233e-06,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella sp. BIOML-A4,0,0,0,0,0,0,0,0,FALSE
408139,Leptospira kmetyi,63,3.94776715542948e-06,67.7,4.24178406805598e-06,Bacteria,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira kmetyi,0,0,0,0,0,0,0,0,FALSE
47770,Lactobacillus crispatus,61,3.82244121398728e-06,64,4.01119840301181e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,0,0,0,0,0,0,0,0,FALSE
1918949,Solemya elarraichensis gill symbiont,60,3.75977824326617e-06,56,3.51108062292063e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,0,0,0,Solemya elarraichensis gill symbiont,0,0,0,0,0,0,0,0,FALSE
2292346,Dorea sp. AM58-8,60,3.75977824326617e-06,59.7,3.74275603941414e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea sp. AM58-8,0,0,0,0,0,0,0,0,FALSE
76860,Streptococcus constellatus,59,3.69711527254507e-06,58.9,3.69303177544532e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus constellatus,0,0,0,0,0,0,0,0,FALSE
742917,Cyclovirus manukha,58,3.63445230182397e-06,58,3.63445230182398e-06,0,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus manukha,0,0,0,0,0,0,0,0,FALSE
3134671,Coprococcus sp. HCN-4056,56,3.50912636038176e-06,78.2,4.89887173841601e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus sp. HCN-4056,0,0,0,0,0,0,0,0,FALSE
331117,Aspergillus fischeri,56,3.50912636038176e-06,45.9,2.87352696074469e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fischeri,0,0,0,0,0,0,0,0,FALSE
28139,Rikenella microfusus,56,3.50912636038176e-06,55.8,3.49591868195392e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenella microfusus,0,0,0,0,0,0,0,0,FALSE
5061,Aspergillus niger,55,3.44646338966066e-06,45.5,2.85330688979143e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus niger,0,0,0,0,0,0,0,0,FALSE
1872421,Akkermansia sp.,54,3.38380041893956e-06,53.4,3.34847458839517e-06,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia sp.,0,0,0,0,0,0,0,0,FALSE
2997952,Coprococcus sp. TM115-187,54,3.38380041893956e-06,62.5,3.91474700395019e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus sp. TM115-187,0,0,0,0,0,0,0,0,FALSE
2978683,Burkholderia orbicola,53,3.32113744821845e-06,53.9,3.3784999179957e-06,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia orbicola,0,0,0,0,0,0,0,0,FALSE
2937417,Bacteroides muris (ex Fokt et al. 2023),53,3.32113744821845e-06,53.1,3.32812229787362e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides muris (ex Fokt et al. 2023),0,0,0,0,0,0,0,0,FALSE
2866597,Streptococcus sp. Marseille-Q3604,53,3.32113744821845e-06,71.7,4.49335076419289e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. Marseille-Q3604,0,0,0,0,0,0,0,0,FALSE
3438942,Intestinimonas sp. HCP28S3_D6,53,3.32113744821845e-06,54.3,3.40425033276406e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,0,Intestinimonas,Intestinimonas sp. HCP28S3_D6,0,0,0,0,0,0,0,0,FALSE
357276,Phocaeicola dorei,52,3.25847447749735e-06,60.5,3.79394010315666e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,0,0,0,0,0,0,0,0,FALSE
3143217,Phocaeicola sp. RTP21198st1_B8_RTP21198_201120,52,3.25847447749735e-06,49.5,3.10162992835562e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sp. RTP21198st1_B8_RTP21198_201120,0,0,0,0,0,0,0,0,FALSE
1581080,Streptococcus sp. HMSC10E12,52,3.25847447749735e-06,50.6,3.17154837796219e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HMSC10E12,0,0,0,0,0,0,0,0,FALSE
45133,Lasiodiplodia theobromae,52,3.25847447749735e-06,67.5,4.22964416653844e-06,Eukaryota,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Lasiodiplodia,Lasiodiplodia theobromae,0,0,0,0,0,0,0,0,FALSE
2919919,Atopomonas sediminilitoris,52,3.25847447749735e-06,67.7,4.24499038070003e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Atopomonas,Atopomonas sediminilitoris,0,0,0,0,0,0,0,0,FALSE
1743235,Chelatococcus composti,52,3.25847447749735e-06,56,3.50889977564144e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Chelatococcaceae,Chelatococcus,Chelatococcus composti,0,0,0,0,0,0,0,0,FALSE
1529,Clostridium cadaveris,50,3.13314853605515e-06,51.3,3.21432462815874e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium cadaveris,0,0,0,0,0,0,0,0,FALSE
1638242,Thermococcus sp. Bubb.Bath,50,3.13314853605515e-06,53.8,3.37278170423378e-06,Archaea,Methanobacteriota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,Thermococcus sp. Bubb.Bath,0,0,0,0,0,0,0,0,FALSE
3155664,Micromonospora sp. NPDC050200,50,3.13314853605515e-06,51.2,3.20998469754052e-06,Bacteria,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. NPDC050200,0,0,0,0,0,0,0,0,FALSE
2841517,Blautia sp. MSJ-19,49,3.07048556533404e-06,51,3.19498004555505e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. MSJ-19,0,0,0,0,0,0,0,0,FALSE
1796628,Longibaculum muris,48,3.00782259461294e-06,54.5,3.41468440336645e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Longibaculum,Longibaculum muris,0,0,0,0,0,0,0,0,FALSE
41978,Ruminococcus sp.,48,3.00782259461294e-06,49,3.069245390863e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp.,0,0,0,0,0,0,0,0,FALSE
674529,Bacteroides faecis,47,2.94515962389184e-06,47.4,2.97126908334912e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecis,0,0,0,0,0,0,0,0,FALSE
1544364,Microviridae IME-16,47,2.94515962389184e-06,47,2.94515962389184e-06,0,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,0,Microviridae IME-16,0,0,0,0,0,0,0,0,FALSE
2767462,Leuconostoc sp. S51,47,2.94515962389184e-06,51.8,3.24760720420351e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc sp. S51,0,0,0,0,0,0,0,0,FALSE
