TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,best_hit_species,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,species_group_names,blast_validated
3380348,Pilosibacter sp. YYHA0881,123,7.58736948490767e-06,125,7.71366817393811e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Pilosibacter,Pilosibacter sp. YYHA0881,0,0,0,0,0,0,0,0,FALSE
239935,Akkermansia muciniphila,122,7.52568355413607e-06,121.9,7.51775913113453e-06,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,0,0,0,0,0,0,0,0,FALSE
40994,Penicillium hordei,122,7.52568355413607e-06,105.5,6.5108159508498e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium hordei,0,0,0,0,0,0,0,0,FALSE
102148,Solobacterium moorei,120,7.40231169259285e-06,107.9,6.65725937583982e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,Solobacterium moorei,0,0,0,0,0,0,0,0,FALSE
2970333,Dhillonvirus PEC14,119,7.34062576182125e-06,133.8,8.25384909407617e-06,0,Uroviricota,Caudoviricetes,0,0,Dhillonvirus,Dhillonvirus PEC14,0,0,0,0,0,0,0,0,FALSE
2789016,Qubevirus durum,119,7.34062576182125e-06,119,7.34062576182216e-06,0,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Qubevirus,Qubevirus durum,0,0,0,0,0,0,0,0,FALSE
76857,Fusobacterium polymorphum,118,7.27893983104964e-06,115.7,7.13679100123383e-06,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium polymorphum,0,0,0,0,0,0,0,0,FALSE
2049025,Flavonifractor sp.,117,7.21725390027803e-06,118.1,7.28436207567773e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor sp.,0,0,0,0,0,0,0,0,FALSE
360807,Roseburia inulinivorans,116,7.15556796950642e-06,128.8,7.94594431727501e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,0,0,0,0,0,0,0,0,FALSE
2292951,Bacteroides sp. AM37-9,116,7.15556796950642e-06,119.3,7.35778960100119e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. AM37-9,0,0,0,0,0,0,0,0,FALSE
2613924,Hungatella sp.,115,7.09388203873482e-06,118.3,7.29739481843754e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella sp.,0,0,0,0,0,0,0,0,FALSE
1397112,Patiriisocius marinus,113,6.9705101771916e-06,115,7.09246766485818e-06,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Patiriisocius,Patiriisocius marinus,0,0,0,0,0,0,0,0,FALSE
2881264,Blautia fusiformis,112,6.90882424642e-06,111.8,6.89675019393086e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia fusiformis,0,0,0,0,0,0,0,0,FALSE
10843,Gequatrovirus G4,112,6.90882424642e-06,112,6.90882424642086e-06,0,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Gequatrovirus,Gequatrovirus G4,0,0,0,0,0,0,0,0,FALSE
1033732,Alistipes senegalensis,110,6.78545238487678e-06,128,7.89602449522358e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes senegalensis,0,0,0,0,0,0,0,0,FALSE
301302,Roseburia faecis,110,6.78545238487678e-06,113.1,6.97584764527391e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,0,0,0,0,0,0,0,0,FALSE
27334,Penicillium expansum,109,6.72376645410517e-06,107.7,6.64579008976429e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium expansum,0,0,0,0,0,0,0,0,FALSE
2763065,Ruminococcus hominis,108,6.66208052333357e-06,105.7,6.5172081118648e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus hominis,0,0,0,0,0,0,0,0,FALSE
1518575,Burkina Faso astrovirus,106,6.53870866179035e-06,106,6.53870866179117e-06,0,Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Burkina Faso astrovirus,0,0,0,0,0,0,0,0,FALSE
2293174,Ruminococcus sp. AF31-8BH,102,6.29196493870392e-06,109.8,6.7731272136117e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. AF31-8BH,0,0,0,0,0,0,0,0,FALSE
2890409,Candidatus Nitrotoga sp. M5,101,6.23027900793232e-06,112.5,6.9402773509156e-06,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Candidatus Nitrotoga,Candidatus Nitrotoga sp. M5,0,0,0,0,0,0,0,0,FALSE
716544,Waddlia chondrophila,100,6.16859307716071e-06,100.7,6.21312227351501e-06,Bacteria,Chlamydiota,Chlamydiia,Parachlamydiales,Waddliaceae,Waddlia,Waddlia chondrophila,0,0,0,0,0,0,0,0,FALSE
1595998,Human smacovirus 1,99,6.1069071463891e-06,99,6.10690714638987e-06,0,Cressdnaviricota,Arfiviricetes,Cremevirales,Smacoviridae,Huchismacovirus,Human smacovirus 1,0,0,0,0,0,0,0,0,FALSE
85831,Bacteroides acidifaciens,96,5.92184935407428e-06,113.3,6.99024592810532e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides acidifaciens,0,0,0,0,0,0,0,0,FALSE
2981786,Coprococcus aceti,96,5.92184935407428e-06,98.6,6.08253950133627e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus aceti,0,0,0,0,0,0,0,0,FALSE
1969738,Butyricimonas sp.,94,5.79847749253107e-06,95.1,5.86898645096923e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas sp.,0,0,0,0,0,0,0,0,FALSE
2292042,Eggerthella sp. AM16-19,94,5.79847749253107e-06,93.7,5.78257355280328e-06,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella sp. AM16-19,0,0,0,0,0,0,0,0,FALSE
2763058,Parabacteroides segnis,92,5.67510563098785e-06,99.7,6.14942576692345e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides segnis,0,0,0,0,0,0,0,0,FALSE
2957767,Vibrio sp. Y28_XK_CS4,92,5.67510563098785e-06,94.8,5.84919893119993e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio sp. Y28_XK_CS4,0,0,0,0,0,0,0,0,FALSE
454154,Paraprevotella clara,90,5.55173376944464e-06,88.8,5.48062098664017e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,0,0,0,0,0,0,0,0,FALSE
469609,Streptococcus sp. 2_1_36FAA,90,5.55173376944464e-06,92,5.67295924477536e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 2_1_36FAA,0,0,0,0,0,0,0,0,FALSE
2606633,Oliverpabstia intestinalis,89,5.49004783867303e-06,86.3,5.32593831101155e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oliverpabstia,Oliverpabstia intestinalis,0,0,0,0,0,0,0,0,FALSE
1141139,Vectrevirus ACGC91,89,5.49004783867303e-06,90.8,5.60397499927346e-06,0,Uroviricota,Caudoviricetes,Autographivirales,Autosignataviridae,Vectrevirus,Vectrevirus ACGC91,0,0,0,0,0,0,0,0,FALSE
742917,Cyclovirus manukha,89,5.49004783867303e-06,89,5.49004783867372e-06,0,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Cyclovirus,Cyclovirus manukha,0,0,0,0,0,0,0,0,FALSE
2292961,Blautia sp. AF19-10LB,89,5.49004783867303e-06,77.8,4.79658053408498e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp. AF19-10LB,0,0,0,0,0,0,0,0,FALSE
1286820,Lacrimispora indolis,88,5.42836190790142e-06,91.9,5.67179344203554e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0,0,0,0,0,0,0,0,FALSE
647910,Listeria rocourtiae,88,5.42836190790142e-06,104.7,6.459906385942e-06,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria rocourtiae,0,0,0,0,0,0,0,0,FALSE
28117,Alistipes putredinis,88,5.42836190790142e-06,90.5,5.58523088367109e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,0,0,0,0,0,0,0,0,FALSE
1871314,Kafavirus SWcelC56,88,5.42836190790142e-06,88,5.4283619079021e-06,0,Uroviricota,Caudoviricetes,Autographivirales,0,Kafavirus,Kafavirus SWcelC56,0,0,0,0,0,0,0,0,FALSE
1965576,Pseudoflavonifractor sp. An184,87,5.36667597712982e-06,109.2,6.73769892363836e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor sp. An184,0,0,0,0,0,0,0,0,FALSE
60171,Penicillium verrucosum,87,5.36667597712982e-06,102.6,6.32859840215511e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium verrucosum,0,0,0,0,0,0,0,0,FALSE
371674,Moryella indoligenes,87,5.36667597712982e-06,90.4,5.57541709036617e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Moryella,Moryella indoligenes,0,0,0,0,0,0,0,0,FALSE
75553,Aspergillus viridinutans,87,5.36667597712982e-06,86.6,5.34233124050693e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus viridinutans,0,0,0,0,0,0,0,0,FALSE
3159658,Salmonella sp. s52026,86,5.30499004635821e-06,136.6,8.42850818004194e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella sp. s52026,0,0,0,0,0,0,0,0,FALSE
1639,Listeria monocytogenes,85,5.2433041155866e-06,94.7,5.84030168211669e-06,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes,0,0,0,0,0,0,0,0,FALSE
665942,Desulfovibrio sp. 6_1_46AFAA,84,5.181618184815e-06,84,5.18161818481565e-06,Bacteria,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sp. 6_1_46AFAA,0,0,0,0,0,0,0,0,FALSE
2965272,Bacteroides sp. SL.2.06,84,5.181618184815e-06,89,5.48917618719577e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. SL.2.06,0,0,0,0,0,0,0,0,FALSE
698487,Kagunavirus K1H,84,5.181618184815e-06,83.9,5.17780738106193e-06,0,Uroviricota,Caudoviricetes,0,Sarkviridae,Kagunavirus,Kagunavirus K1H,0,0,0,0,0,0,0,0,FALSE
2508180,Tequatrovirus kaw,82,5.05824632327178e-06,83.3,5.13581089173011e-06,0,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tequatrovirus,Tequatrovirus kaw,0,0,0,0,0,0,0,0,FALSE
225992,Comamonas kerstersii,81,4.99656039250018e-06,81,4.99805438160456e-06,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas kerstersii,0,0,0,0,0,0,0,0,FALSE
1720294,Eisenbergiella massiliensis,80,4.93487446172857e-06,83.3,5.13714487598598e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,Eisenbergiella massiliensis,0,0,0,0,0,0,0,0,FALSE
1871018,Angelakisella massiliensis,80,4.93487446172857e-06,68.2,4.20651892348941e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Angelakisella,Angelakisella massiliensis,0,0,0,0,0,0,0,0,FALSE
1955243,Blautia sp.,79,4.87318853095696e-06,80,4.93732295587779e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp.,0,0,0,0,0,0,0,0,FALSE
100886,Catenibacterium mitsuokai,79,4.87318853095696e-06,75.7,4.66965998401866e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Catenibacterium,Catenibacterium mitsuokai,0,0,0,0,0,0,0,0,FALSE
53443,Blautia hydrogenotrophica,78,4.81150260018535e-06,78.4,4.83566549811262e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0,0,0,0,0,0,0,0,FALSE
2736290,Xylanibacter muris,78,4.81150260018535e-06,82.6,5.09353160531319e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter muris,0,0,0,0,0,0,0,0,FALSE
1624,Ligilactobacillus salivarius,77,4.74981666941375e-06,78.3,4.82794690821977e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus salivarius,0,0,0,0,0,0,0,0,FALSE
3133422,Flavonifractor porci,77,4.74981666941375e-06,80.5,4.96389118110518e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor porci,0,0,0,0,0,0,0,0,FALSE
2849168,Bacteroides sp. MSK.17.76,77,4.74981666941375e-06,78.2,4.82403759334624e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. MSK.17.76,0,0,0,0,0,0,0,0,FALSE
1739319,Bacteroides sp. HMSC068A09,76,4.68813073864214e-06,80.7,4.97697896641817e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. HMSC068A09,0,0,0,0,0,0,0,0,FALSE
2681617,Byrnievirus HK97,76,4.68813073864214e-06,76.5,4.7188688717155e-06,0,Uroviricota,Caudoviricetes,0,0,Byrnievirus,Byrnievirus HK97,0,0,0,0,0,0,0,0,FALSE
2316720,Corallococcus interemptor,75,4.62644480787053e-06,73.2,4.51356426777184e-06,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Corallococcus,Corallococcus interemptor,0,0,0,0,0,0,0,0,FALSE
672,Vibrio vulnificus,74,4.56475887709893e-06,75.5,4.65776587795918e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio vulnificus,0,0,0,0,0,0,0,0,FALSE
2841520,Anaerostipes sp. MSJ-23,74,4.56475887709893e-06,74,4.56532735923651e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes sp. MSJ-23,0,0,0,0,0,0,0,0,FALSE
2315629,Tlsvirus blueshaddow,74,4.56475887709893e-06,74,4.5650665474519e-06,0,Uroviricota,Caudoviricetes,0,Drexlerviridae,Tlsvirus,Tlsvirus blueshaddow,0,0,0,0,0,0,0,0,FALSE
2919919,Atopomonas sediminilitoris,74,4.56475887709893e-06,60.6,3.73760039401877e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Atopomonas,Atopomonas sediminilitoris,0,0,0,0,0,0,0,0,FALSE
1912855,Faecalimonas umbilicata,73,4.50307294632732e-06,73.1,4.50878840530128e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalimonas,Faecalimonas umbilicata,0,0,0,0,0,0,0,0,FALSE
2584595,Akkermansia sp. BIOML-A39,73,4.50307294632732e-06,68.7,4.23671497510716e-06,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia sp. BIOML-A39,0,0,0,0,0,0,0,0,FALSE
2681630,Eganvirus ev186,73,4.50307294632732e-06,73,4.502372078051e-06,0,Uroviricota,Caudoviricetes,0,Peduoviridae,Eganvirus,Eganvirus ev186,0,0,0,0,0,0,0,0,FALSE
1346893,Scuticavirus SMA6,73,4.50307294632732e-06,72.9,4.49558261314574e-06,0,Hofneiviricota,Faserviricetes,Tubulavirales,Inoviridae,Scuticavirus,Scuticavirus SMA6,0,0,0,0,0,0,0,0,FALSE
3031725,Faecalibacterium sp. DFI.5.82,72,4.44138701555571e-06,70.2,4.32750468679788e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium sp. DFI.5.82,0,0,0,0,0,0,0,0,FALSE
1926283,Lachnoclostridium edouardi,71,4.3797010847841e-06,79.6,4.90763157446798e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium edouardi,0,0,0,0,0,0,0,0,FALSE
2029658,Skunavirus sv05601,71,4.3797010847841e-06,72,4.44105368292071e-06,0,Uroviricota,Caudoviricetes,0,0,Skunavirus,Skunavirus sv05601,0,0,0,0,0,0,0,0,FALSE
39496,Eubacterium ventriosum,70,4.3180151540125e-06,68.2,4.20697169396673e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum,0,0,0,0,0,0,0,0,FALSE
3025757,Thomasclavelia sp.,69,4.25632922324089e-06,68.2,4.20624347500674e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,Thomasclavelia sp.,0,0,0,0,0,0,0,0,FALSE
29845,Penicillium vulpinum,69,4.25632922324089e-06,68.8,4.2448156983974e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium vulpinum,0,0,0,0,0,0,0,0,FALSE
5082,Penicillium roqueforti,68,4.19464329246928e-06,61.7,3.80600787451229e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium roqueforti,0,0,0,0,0,0,0,0,FALSE
1872530,Anaerostipes sp.,67,4.13295736169768e-06,70.4,4.3428178876489e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes sp.,0,0,0,0,0,0,0,0,FALSE
2732864,Modestobacter italicus,67,4.13295736169768e-06,72.5,4.47389000961856e-06,Bacteria,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,Modestobacter,Modestobacter italicus,0,0,0,0,0,0,0,0,FALSE
1567028,Gaprivervirus vr25,67,4.13295736169768e-06,67,4.1331761888779e-06,0,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Gaprivervirus,Gaprivervirus vr25,0,0,0,0,0,0,0,0,FALSE
2509240,Blautia faecicola,66,4.07127143092607e-06,62.2,3.83855084849442e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia faecicola,0,0,0,0,0,0,0,0,FALSE
416450,Penicillium antarcticum,65,4.00958550015446e-06,67.8,4.17938499106071e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium antarcticum,0,0,0,0,0,0,0,0,FALSE
310300,Bacteroides pyogenes,65,4.00958550015446e-06,77,4.74924370608679e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides pyogenes,0,0,0,0,0,0,0,0,FALSE
1932361,Przondovirus K52,64,3.94789956938285e-06,67.2,4.14339296487856e-06,0,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Przondovirus,Przondovirus K52,0,0,0,0,0,0,0,0,FALSE
574930,Parabacteroides gordonii,62,3.82452770783964e-06,62,3.82645044106071e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides gordonii,0,0,0,0,0,0,0,0,FALSE
1739265,Streptococcus sp. HMSC057E02,62,3.82452770783964e-06,68.6,4.22965591840183e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HMSC057E02,0,0,0,0,0,0,0,0,FALSE
1069201,Aspergillus luchuensis,61,3.76284177706803e-06,58.2,3.59127614836954e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus luchuensis,0,0,0,0,0,0,0,0,FALSE
1263636,Microbacterium kyungheense,58,3.57778398475321e-06,58.9,3.63303994812574e-06,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium kyungheense,0,0,0,0,0,0,0,0,FALSE
1870988,Pseudoflavonifractor phocaeensis,57,3.5160980539816e-06,59.8,3.68664086309454e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor phocaeensis,0,0,0,0,0,0,0,0,FALSE
376805,Phocaeicola salanitronis,56,3.45441212321e-06,58.6,3.61405079829659e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola salanitronis,0,0,0,0,0,0,0,0,FALSE
39490,Eubacterium ramulus,56,3.45441212321e-06,56.8,3.50352359809031e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ramulus,0,0,0,0,0,0,0,0,FALSE
268346,Penicillium mononematosum,56,3.45441212321e-06,55.9,3.4481763201347e-06,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium mononematosum,0,0,0,0,0,0,0,0,FALSE
457387,Bacteroides sp. 1_1_30,56,3.45441212321e-06,54.4,3.35768353586656e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 1_1_30,0,0,0,0,0,0,0,0,FALSE
3133035,Zongyangia sp. HA2173,56,3.45441212321e-06,64.2,3.9573216306153e-06,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Zongyangia,Zongyangia sp. HA2173,0,0,0,0,0,0,0,0,FALSE
477641,Modestobacter marinus,56,3.45441212321e-06,71.3,4.39785851687219e-06,Bacteria,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,Modestobacter,Modestobacter marinus,0,0,0,0,0,0,0,0,FALSE
1816677,Butyricimonas sp. Marseille-P2440,56,3.45441212321e-06,57.4,3.53806807165965e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas sp. Marseille-P2440,0,0,0,0,0,0,0,0,FALSE
2799577,Lacticaseibacillus suilingensis,55,3.39272619243839e-06,55,3.39273025679661e-06,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus suilingensis,0,0,0,0,0,0,0,0,FALSE
2597346,Microbacterium sp. ANT_H45B,55,3.39272619243839e-06,49.6,3.05874486619518e-06,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. ANT_H45B,0,0,0,0,0,0,0,0,FALSE
2292922,Bacteroides sp. AF25-17LB,54,3.33104026166678e-06,54.2,3.34281691626003e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. AF25-17LB,0,0,0,0,0,0,0,0,FALSE
2652274,Eisenbergiella porci,54,3.33104026166678e-06,55.9,3.44699347961423e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,Eisenbergiella porci,0,0,0,0,0,0,0,0,FALSE
536633,Blautia glucerasea,53,3.26935433089518e-06,59.4,3.66528642133794e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,0,0,0,0,0,0,0,0,FALSE
1462571,Bacteroides gallinaceum,53,3.26935433089518e-06,62,3.82674106278137e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides gallinaceum,0,0,0,0,0,0,0,0,FALSE
76122,Alloprevotella tannerae,53,3.26935433089518e-06,57.2,3.52571268330563e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0,0,0,0,0,0,0,0,FALSE
2596884,Epseptimavirus OSYSTA,52,3.20766840012357e-06,49.9,3.07961276933203e-06,0,Uroviricota,Caudoviricetes,0,Demerecviridae,Epseptimavirus,Epseptimavirus OSYSTA,0,0,0,0,0,0,0,0,FALSE
3025328,Pseudoalteromonas sp. CST3,52,3.20766840012357e-06,51.9,3.20376583612852e-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. CST3,0,0,0,0,0,0,0,0,FALSE
35519,Mogibacterium timidum,51,3.14598246935196e-06,46.4,2.86393978143325e-06,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Mogibacterium,Mogibacterium timidum,0,0,0,0,0,0,0,0,FALSE
3025759,uncultured Thomasclavelia sp.,51,3.14598246935196e-06,54.5,3.36366737935003e-06,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,uncultured Thomasclavelia sp.,0,0,0,0,0,0,0,0,FALSE
1905700,Brucella sp. CMUL 036,50,3.08429653858035e-06,46.4,2.86174761318911e-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella sp. CMUL 036,0,0,0,0,0,0,0,0,FALSE
28111,Bacteroides eggerthii,49,3.02261060780875e-06,35.9,2.21614580633383e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,0,0,0,0,0,0,0,0,FALSE
626929,Bacteroides clarus,49,3.02261060780875e-06,42.2,2.60348833205532e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides clarus,0,0,0,0,0,0,0,0,FALSE
28139,Rikenella microfusus,49,3.02261060780875e-06,51.6,3.18571840109177e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenella microfusus,0,0,0,0,0,0,0,0,FALSE
2981782,Blautia ammoniilytica,49,3.02261060780875e-06,51.8,3.19376622449807e-06,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia ammoniilytica,0,0,0,0,0,0,0,0,FALSE
